     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      2758.3923     -3731.9846     -973.59225      3.6778564     0.93695686      1.0979885  0.00045933820
             11     0.10975419      2732.0104     -3705.6043     -973.59392      3.6426805     0.92799557      1.0980489   0.0050366434
             21     0.20953072      2659.9848     -3633.5826     -973.59771      3.5466465     0.90353030      1.0980489   0.0095321259
             31     0.30930726      2538.0988     -3511.7028     -973.60403      3.3841317     0.86212865      1.0980489    0.013864849
             41     0.40908380      2361.0807     -3334.6903     -973.60960      3.1481076     0.80200005      1.0980489    0.017941869
             51     0.50886033      2127.1492     -3100.7572     -973.60801      2.8361989     0.72253936      1.0980489    0.021654854
             61     0.60863687      1846.8343     -2820.4260     -973.59164      2.4624457     0.62732341      1.0980489    0.024883686
             71     0.70841340      1552.4359     -2525.9968     -973.56089      2.0699145     0.52732362      1.0980489    0.027513581
             81     0.80818994      1294.3814     -2267.9150     -973.53360      1.7258419     0.43966899      1.0980489    0.029467502
             91     0.90796647      1115.9314     -2089.4578     -973.52639      1.4879085     0.37905397      1.0980489    0.030738528
            101      1.0077430      1029.5110     -2003.0481     -973.53706      1.3726814     0.34969914      1.0980489    0.031396023
            111      1.1075195      1019.1439     -1992.6975     -973.55360      1.3588585     0.34617768      1.0980489    0.031560097
            121      1.2072961      1057.2605     -2030.8291     -973.56856      1.4096807     0.35912495      1.0980489    0.031365586
            131      1.3070726      1117.3797     -2090.9589     -973.57926      1.4898395     0.37954591      1.0980489    0.030935138
            141      1.4068492      1179.5995     -2153.1843     -973.58478      1.5727994     0.40068045      1.0980489    0.030365990
            151      1.5066257      1232.0481     -2205.6341     -973.58599      1.6427309     0.41849593      1.0980489    0.029727014
            161      1.6064022      1270.2039     -2243.7886     -973.58470      1.6936052     0.43145648      1.0980489    0.029061889
            171      1.7061788      1294.8115     -2268.3934     -973.58192      1.7264153     0.43981506      1.0980489    0.028395142
            181      1.8059553      1309.2688     -2282.8480     -973.57921      1.7456918     0.44472586      1.0980489    0.027738656
            191      1.9057318      1317.3463     -2290.9235     -973.57721      1.7564617     0.44746958      1.0980489    0.027097124
