     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      4284.3115     -3731.8637      552.44779      5.7124153     0.93695686      1.0979885  0.00071344018
             11     0.10975419      4243.0841     -3690.6409      552.44327      5.6574455     0.92794065      1.0980489   0.0078227830
             21     0.20953072      4128.0828     -3575.6531      552.42972      5.5041104     0.90279045      1.0980489    0.014802858
             31     0.30930726      3925.7148     -3373.3053      552.40957      5.2342864     0.85853361      1.0980489    0.021517545
             41     0.40908380      3617.6598     -3065.2682      552.39154      4.8235463     0.79116356      1.0980489    0.027794839
             51     0.50886033      3197.0688     -2644.6664      552.40237      4.2627584     0.69918248      1.0980489    0.033415149
             61     0.60863687      2703.7474     -2151.2827      552.46468      3.6049965     0.59129563      1.0980489    0.038126497
             71     0.70841340      2245.2028     -1692.6668      552.53596      2.9936037     0.49101429      1.0980489    0.041716267
             81     0.80818994      1932.5212     -1379.9700      552.55118      2.5766949     0.42263243      1.0980489    0.044119147
             91     0.90796647      1794.1603     -1241.6370      552.52322      2.3922137     0.39237361      1.0980489    0.045457115
            101      1.0077430      1787.5330     -1235.0444      552.48867      2.3833774     0.39092427      1.0980489    0.045969337
            111      1.1075195      1851.8163     -1299.3546      552.46170      2.4690884     0.40498270      1.0980489    0.045914603
            121      1.2072961      1936.0449     -1383.5988      552.44612      2.5813932     0.42340305      1.0980489    0.045510883
            131      1.3070726      2008.4383     -1455.9960      552.44234      2.6779178     0.43923512      1.0980489    0.044913898
            141      1.4068492      2057.6163     -1505.1692      552.44717      2.7434885     0.44999010      1.0980489    0.044219984
            151      1.5066257      2086.9386     -1534.4845      552.45415      2.7825848     0.45640273      1.0980489    0.043481382
            161      1.6064022      2105.2253     -1552.7663      552.45897      2.8069670     0.46040192      1.0980489    0.042724344
            171      1.7061788      2119.0801     -1566.6204      552.45974      2.8254401     0.46343191      1.0980489    0.041963068
            181      1.8059553      2130.3773     -1577.9174      552.45992      2.8405030     0.46590254      1.0980489    0.041206796
            191      1.9057318      2139.5604     -1587.0995      552.46086      2.8527472     0.46791083      1.0980489    0.040461721
            201      2.0055084      2147.6277     -1595.1670      552.46072      2.8635036     0.46967513      1.0980489    0.039731712
            211      2.1052849      2153.7914     -1601.3325      552.45894      2.8717219     0.47102310      1.0980489    0.039019321
            221      2.2050614      2155.7027     -1603.2452      552.45747      2.8742702     0.47144107      1.0980489    0.038325731
            231      2.3048380      2151.9422     -1599.4863      552.45585      2.8692562     0.47061867      1.0980489    0.037650040
            241      2.4046145      2141.2305     -1588.7773      552.45319      2.8549739     0.46827607      1.0980489    0.036989211
            251      2.5043910      2122.7136     -1570.2566      552.45698      2.8302848     0.46422654      1.0980489    0.036338063
            261      2.6041676      2103.3025     -1550.8391      552.46345      2.8044034     0.45998143      1.0980489    0.035689413
            271      2.7039441      2091.2455     -1538.7879      552.45766      2.7883274     0.45734463      1.0980489    0.035037253
            281      2.8037206      2080.0694     -1527.6158      552.45358      2.7734259     0.45490047      1.0980489    0.034379618
            291      2.9034972      2063.7914     -1511.3332      552.45820      2.7517219     0.45134055      1.0980489    0.033715591
            301      3.0032737      2047.5425     -1495.0787      552.46381      2.7300567     0.44778701      1.0980489    0.033042778
            311      3.1030503      2038.6597     -1486.1934      552.46630      2.7182129     0.44584438      1.0980489    0.032359015
            321      3.2028268      2040.3590     -1487.8923      552.46678      2.7204787     0.44621602      1.0980489    0.031664502
            331      3.3026033      2053.0986     -1500.6316      552.46707      2.7374648     0.44900210      1.0980489    0.030962146
            341      3.4023799      2076.6440     -1524.1773      552.46671      2.7688587     0.45415135      1.0980489    0.030256973
            351      3.5021564      2108.9755     -1556.5117      552.46378      2.8119674     0.46122209      1.0980489    0.029555570
            361      3.6019329      2144.5092     -1592.0500      552.45922      2.8593456     0.46899311      1.0980489    0.028865348
            371      3.7017095      2175.6252     -1623.1690      552.45622      2.9008337     0.47579804      1.0980489    0.028193180
            381      3.8014860      2197.3619     -1644.9044      552.45745      2.9298158     0.48055173      1.0980489    0.027543820
            391      3.9012625      2209.9575     -1657.4974      552.46014      2.9466101     0.48330634      1.0980489    0.026919226
            401      4.0010391      2215.9094     -1663.4486      552.46084      2.9545459     0.48460798      1.0980489    0.026319235
