     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      4225.6223     -3731.8683      493.75394      5.6341630     0.93695686      1.0979885  0.00070366702
             11     0.10975419      4184.9692     -3691.2197      493.74951      5.5799590     0.92794276      1.0980489   0.0077156250
             21     0.20953072      4071.6643     -3577.9279      493.73646      5.4288858     0.90281941      1.0980489    0.014600169
             31     0.30930726      3872.5810     -3378.8639      493.71709      5.1634414     0.85867621      1.0980489    0.021223454
             41     0.40908380      3570.0524     -3076.3518      493.70056      4.7600699     0.79159586      1.0980489    0.027416935
             51     0.50886033      3157.3982     -2663.6871      493.71117      4.2098643     0.70009711      1.0980489    0.032966092
             61     0.60863687      2672.5859     -2178.8152      493.77072      3.5634479     0.59259856      1.0980489    0.037624846
             71     0.70841340      2219.2277     -1725.3864      493.84133      2.9589703     0.49207442      1.0980489    0.041184027
             81     0.80818994      1906.6552     -1412.7973      493.85797      2.5422070     0.42276701      1.0980489    0.043575782
             91     0.90796647      1765.3940     -1271.5622      493.83179      2.3538587     0.39144484      1.0980489    0.044914945
            101      1.0077430      1755.4287     -1261.6313      493.79741      2.3405715     0.38923520      1.0980489    0.045433512
            111      1.1075195      1817.3938     -1323.6237      493.77013      2.4231918     0.40297488      1.0980489    0.045385572
            121      1.2072961      1900.8481     -1407.0940      493.75411      2.5344641     0.42147937      1.0980489    0.044986994
            131      1.3070726      1973.7723     -1480.0221      493.75019      2.6316964     0.43764902      1.0980489    0.044393301
            141      1.4068492      2024.0278     -1530.2735      493.75436      2.6987038     0.44879231      1.0980489    0.043701613
            151      1.5066257      2054.2143     -1560.4533      493.76098      2.7389524     0.45548562      1.0980489    0.042965060
            161      1.6064022      2072.8065     -1579.0412      493.76527      2.7637420     0.45960810      1.0980489    0.042210365
            171      1.7061788      2086.5710     -1592.8053      493.76573      2.7820947     0.46266015      1.0980489    0.041451735
            181      1.8059553      2097.7106     -1603.9450      493.76561      2.7969474     0.46513014      1.0980489    0.040698219
            191      1.9057318      2106.7322     -1612.9658      493.76648      2.8089763     0.46713054      1.0980489    0.039955851
            201      2.0055084      2114.6475     -1620.8815      493.76596      2.8195300     0.46888560      1.0980489    0.039228388
            211      2.1052849      2120.8705     -1627.1062      493.76427      2.8278273     0.47026545      1.0980489    0.038518296
            221      2.2050614      2123.1294     -1629.3663      493.76315      2.8308393     0.47076633      1.0980489    0.037826785
            231      2.3048380      2119.9323     -1626.1700      493.76234      2.8265765     0.47005743      1.0980489    0.037153094
            241      2.4046145      2110.0894     -1616.3294      493.76002      2.8134525     0.46787492      1.0980489    0.036494391
            251      2.5043910      2092.5748     -1598.8124      493.76236      2.7900997     0.46399138      1.0980489    0.035845784
            261      2.6041676      2073.2951     -1579.5259      493.76918      2.7643935     0.45971645      1.0980489    0.035200372
            271      2.7039441      2060.9637     -1567.1989      493.76482      2.7479516     0.45698218      1.0980489    0.034552017
            281      2.8037206      2050.5257     -1556.7654      493.76032      2.7340342     0.45466773      1.0980489    0.033898468
            291      2.9034972      2035.3326     -1541.5685      493.76415      2.7137768     0.45129894      1.0980489    0.033238894
            301      3.0032737      2019.4898     -1525.7200      493.76976      2.6926531     0.44778608      1.0980489    0.032571105
            311      3.1030503      2010.2032     -1516.4312      493.77196      2.6802709     0.44572693      1.0980489    0.031892898
            321      3.2028268      2010.9857     -1517.2128      493.77284      2.6813142     0.44590044      1.0980489    0.031204206
            331      3.3026033      2022.5233     -1528.7500      493.77324      2.6966977     0.44845870      1.0980489    0.030507589
            341      3.4023799      2044.7943     -1551.0210      493.77331      2.7263925     0.45339691      1.0980489    0.029807741
            351      3.5021564      2076.1647     -1582.3940      493.77072      2.7682196     0.46035273      1.0980489    0.029110982
            361      3.6019329      2111.4947     -1617.7290      493.76571      2.8153263     0.46818654      1.0980489    0.028424601
            371      3.7017095      2143.2228     -1649.4604      493.76236      2.8576304     0.47522168      1.0980489    0.027755563
            381      3.8014860      2165.8454     -1672.0829      493.76259      2.8877939     0.48023785      1.0980489    0.027108890
            391      3.9012625      2179.0137     -1685.2481      493.76560      2.9053516     0.48315767      1.0980489    0.026486817
            401      4.0010391      2185.3233     -1691.5559      493.76731      2.9137643     0.48455671      1.0980489    0.025889309
            411      4.1008156      2186.0254     -1692.2584      493.76706      2.9147006     0.48471240      1.0980489    0.025315153
            421      4.2005921      2181.0219     -1687.2533      493.76858      2.9080292     0.48360295      1.0980489    0.024762462
            431      4.3003687      2172.3846     -1678.6125      493.77214      2.8965128     0.48168779      1.0980489    0.024228719
            441      4.4001452      2164.7170     -1670.9432      493.77387      2.8862894     0.47998764      1.0980489    0.023711218
            451      4.4999218      2161.1029     -1667.3301      493.77288      2.8814706     0.47918628      1.0980489    0.023207953
            461      4.5996983      2161.8228     -1668.0494      493.77348      2.8824305     0.47934591      1.0980489    0.022717932
            471      4.6994748      2168.6091     -1674.8322      493.77684      2.8914788     0.48085063      1.0980489    0.022240847
            481      4.7992514      2186.1328     -1692.3551      493.77764      2.9148437     0.48473620      1.0980489    0.021777216
            491      4.8990279      2215.1075     -1721.3358      493.77177      2.9534767     0.49116084      1.0980489    0.021329333
            501      4.9988044      2246.9960     -1753.2328      493.76325      2.9959947     0.49823155      1.0980489    0.020901461
            511      5.0985810      2269.4216     -1775.6634      493.75821      3.0258955     0.50320403      1.0980489    0.020498167
            521      5.1983575      2274.1286     -1780.3715      493.75711      3.0321714     0.50424771      1.0980489    0.020122070
            531      5.2981340      2259.4646     -1765.7043      493.76036      3.0126195     0.50099624      1.0980489    0.019772530
            541      5.3979106      2230.8107     -1737.0431      493.76751      2.9744142     0.49464273      1.0980489    0.019445620
            551      5.4976871      2199.4906     -1705.7164      493.77419      2.9326541     0.48769806      1.0980489    0.019135301
            561      5.5974636      2176.3066     -1682.5305      493.77609      2.9017422     0.48255743      1.0980489    0.018835534
            571      5.6972402      2164.7379     -1670.9645      493.77348      2.8863172     0.47999228      1.0980489    0.018542104
            581      5.7970167      2161.7478     -1667.9770      493.77080      2.8823304     0.47932927      1.0980489    0.018252946
            591      5.8967933      2163.4589     -1669.6886      493.77036      2.8846119     0.47970868      1.0980489    0.017967313
            601      5.9965698      2169.0094     -1675.2393      493.77007      2.8920125     0.48093939      1.0980489    0.017684946
            611      6.0963463      2178.0408     -1684.2747      493.76615      2.9040544     0.48294196      1.0980489    0.017405936
            621      6.1961229      2188.1124     -1694.3436      493.76884      2.9174832     0.48517515      1.0980489    0.017130716
            631      6.2958994      2207.7822     -1714.0021      493.78012      2.9437096     0.48953658      1.0980489    0.016859736
