     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      5458.0954     -3731.7707      1726.3247      7.2774606     0.93695685      1.0979885  0.00090890324
             11     0.10975419      5405.3241     -3679.0073      1726.3169      7.2070988     0.92789794      1.0980489   0.0099659230
             21     0.20953072      5255.6413     -3529.3469      1726.2944      7.0075217     0.90220283      1.0980489    0.018856072
             31     0.30930726      4984.2337     -3257.9748      1726.2588      6.6456449     0.85561200      1.0980489    0.027395101
             41     0.40908380      4557.0526     -2830.8226      1726.2300      6.0760701     0.78228050      1.0980489    0.035334098
             51     0.50886033      3966.0187     -2239.7528      1726.2659      5.2880249     0.68082144      1.0980489    0.042337759
             61     0.60863687      3304.7174     -1578.3283      1726.3891      4.4062898     0.56730001      1.0980489    0.048025115
             71     0.70841340      2769.2501     -1042.7851      1726.4650      3.6923335     0.47537972      1.0980489    0.052131943
             81     0.80818994      2481.3236     -754.88362      1726.4400      3.3084315     0.42595319      1.0980489    0.054685175
             91     0.90796647      2410.2340     -683.84644      1726.3876      3.2136454     0.41374969      1.0980489    0.055972946
            101      1.0077430      2464.8993     -738.55591      1726.3433      3.2865323     0.42313373      1.0980489    0.056372750
            111      1.1075195      2561.3553     -835.03918      1726.3161      3.4151404     0.43969172      1.0980489    0.056220307
            121      1.2072961      2645.2270     -918.91690      1726.3101      3.5269693     0.45408945      1.0980489    0.055757217
            131      1.3070726      2697.9265     -971.60779      1726.3187      3.5972353     0.46313605      1.0980489    0.055129519
            141      1.4068492      2727.1543     -1000.8239      1726.3305      3.6362058     0.46815340      1.0980489    0.054413343
            151      1.5066257      2747.9218     -1021.5857      1726.3361      3.6638957     0.47171842      1.0980489    0.053647190
            161      1.6064022      2768.0289     -1041.6939      1726.3350      3.6907052     0.47517008      1.0980489    0.052855109
            171      1.7061788      2785.9607     -1059.6265      1726.3343      3.7146143     0.47824833      1.0980489    0.052055734
            181      1.8059553      2800.5337     -1074.1975      1726.3362      3.7340450     0.48074998      1.0980489    0.051262482
            191      1.9057318      2813.0355     -1086.7007      1726.3348      3.7507140     0.48289608      1.0980489    0.050484165
            201      2.0055084      2820.9030     -1094.5710      1726.3320      3.7612041     0.48424665      1.0980489    0.049726844
            211      2.1052849      2820.4561     -1094.1249      1726.3312      3.7606081     0.48416993      1.0980489    0.048993177
            221      2.2050614      2810.5660     -1084.2382      1726.3279      3.7474214     0.48247216      1.0980489    0.048281412
            231      2.3048380      2788.3554     -1062.0301      1726.3253      3.7178071     0.47865940      1.0980489    0.047585922
            241      2.4046145      2756.5230     -1030.1822      1726.3408      3.6753640     0.47319494      1.0980489    0.046896945
            251      2.5043910      2735.6417     -1009.3028      1726.3389      3.6475222     0.46961037      1.0980489    0.046203334
