     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      2934.4599     -3731.9706     -797.51070      3.9126132     0.93695686      1.0979885  0.00048865766
             11     0.10975419      2906.3744     -3703.8870     -797.51266      3.8751658     0.92798929      1.0980489   0.0053581244
             21     0.20953072      2829.5070     -3627.0252     -797.51828      3.7726759     0.90344596      1.0980489    0.010140374
             31     0.30930726      2698.8432     -3496.3686     -797.52543      3.5984576     0.86172573      1.0980489    0.014748508
             41     0.40908380      2508.0090     -3305.5398     -797.53082      3.3440120     0.80079342      1.0980489    0.019081575
             51     0.50886033      2254.6661     -3052.1950     -797.52895      3.0062214     0.71990243      1.0980489    0.023020498
             61     0.60863687      1951.1668     -2748.6762     -797.50945      2.6015557     0.62299679      1.0980489    0.026432349
             71     0.70841340      1635.6414     -2433.1154     -797.47403      2.1808552     0.52225128      1.0980489    0.029191063
             81     0.80818994      1365.7464     -2163.1916     -797.44524      1.8209951     0.43607527      1.0980489    0.031216182
             91     0.90796647      1186.9720     -1984.4128     -797.44083      1.5826293     0.37899361      1.0980489    0.032509045
            101      1.0077430      1107.7791     -1905.2336     -797.45458      1.4770387     0.35370774      1.0980489    0.033155254
            111      1.1075195      1106.7947     -1904.2676     -797.47299      1.4757262     0.35339343      1.0980489    0.033291618
            121      1.2072961      1152.7403     -1950.2290     -797.48872      1.5369870     0.36806360      1.0980489    0.033065314
            131      1.3070726      1217.3870     -2014.8862     -797.49920      1.6231827     0.38870496      1.0980489    0.032605963
            141      1.4068492      1280.6009     -2078.1050     -797.50411      1.7074678     0.40888879      1.0980489    0.032013302
            151      1.5066257      1331.4041     -2128.9088     -797.50465      1.7752055     0.42510999      1.0980489    0.031355742
            161      1.6064022      1366.7284     -2164.2310     -797.50261      1.8223045     0.43638884      1.0980489    0.030675113
            171      1.7061788      1388.6703     -2186.1697     -797.49937      1.8515604     0.44339477      1.0980489    0.029993965
            181      1.8059553      1401.4115     -2198.9081     -797.49663      1.8685487     0.44746296      1.0980489    0.029322838
            191      1.9057318      1408.8002     -2206.2955     -797.49523      1.8784003     0.44982214      1.0980489    0.028665897
            201      2.0055084      1413.4104     -2210.9045     -797.49416      1.8845471     0.45129413      1.0980489    0.028024364
            211      2.1052849      1416.8924     -2214.3860     -797.49364      1.8891898     0.45240591      1.0980489    0.027398227
            221      2.2050614      1420.1473     -2217.6412     -797.49382      1.8935298     0.45344521      1.0980489    0.026787095
            231      2.3048380      1422.9124     -2220.4067     -797.49435      1.8972165     0.45432807      1.0980489    0.026190582
            241      2.4046145      1424.0084     -2221.5037     -797.49532      1.8986779     0.45467803      1.0980489    0.025608169
            251      2.5043910      1422.3769     -2219.8731     -797.49620      1.8965025     0.45415708      1.0980489    0.025038746
            261      2.6041676      1417.4995     -2214.9963     -797.49681      1.8899993     0.45259976      1.0980489    0.024480337
            271      2.7039441      1409.6330     -2207.1287     -797.49568      1.8795106     0.45008803      1.0980489    0.023930091
            281      2.8037206      1401.1862     -2198.6791     -797.49286      1.8682483     0.44739103      1.0980489    0.023384521
            291      2.9034972      1396.2949     -2193.7870     -797.49201      1.8617266     0.44582927      1.0980489    0.022840469
            301      3.0032737      1396.0479     -2193.5420     -797.49409      1.8613972     0.44575039      1.0980489    0.022296497
            311      3.1030503      1397.5830     -2195.0780     -797.49503      1.8634440     0.44624054      1.0980489    0.021752954
            321      3.2028268      1398.8947     -2196.3888     -797.49413      1.8651929     0.44665935      1.0980489    0.021210693
            331      3.3026033      1400.3894     -2197.8823     -797.49293      1.8671859     0.44713661      1.0980489    0.020670254
            341      3.4023799      1403.2664     -2200.7585     -797.49213      1.8710219     0.44805522      1.0980489    0.020131978
            351      3.5021564      1408.9317     -2206.4224     -797.49075      1.8785756     0.44986411      1.0980489    0.019596344
            361      3.6019329      1419.2003     -2216.6898     -797.48951      1.8922671     0.45314282      1.0980489    0.019064316
            371      3.7017095      1435.5265     -2233.0165     -797.48994      1.9140353     0.45835569      1.0980489    0.018537773
            381      3.8014860      1457.3143     -2254.8062     -797.49198      1.9430857     0.46531240      1.0980489    0.018019798
            391      3.9012625      1481.0816     -2278.5771     -797.49548      1.9747755     0.47290118      1.0980489    0.017514423
            401      4.0010391      1501.7404     -2299.2385     -797.49809      2.0023205     0.47949742      1.0980489    0.017025697
            411      4.1008156      1515.3287     -2312.8270     -797.49833      2.0204383     0.48383609      1.0980489    0.016556492
            421      4.2005921      1521.0639     -2318.5604     -797.49651      2.0280852     0.48566732      1.0980489    0.016107774
            431      4.3003687      1521.0513     -2318.5459     -797.49455      2.0280685     0.48566330      1.0980489    0.015678723
            441      4.4001452      1518.1309     -2315.6243     -797.49344      2.0241745     0.48473081      1.0980489    0.015267489
            451      4.4999218      1514.3676     -2311.8600     -797.49247      2.0191568     0.48352921      1.0980489    0.014871947
            461      4.5996983      1511.3816     -2308.8731     -797.49150      2.0151755     0.48257581      1.0980489    0.014490125
            471      4.6994748      1510.7115     -2308.2022     -797.49069      2.0142820     0.48236185      1.0980489    0.014120448
            481      4.7992514      1513.2030     -2310.6938     -797.49079      2.0176040     0.48315737      1.0980489    0.013761933
            491      4.8990279      1518.6791     -2316.1701     -797.49107      2.0249054     0.48490584      1.0980489    0.013414222
            501      4.9988044      1526.7806     -2324.2715     -797.49092      2.0357075     0.48749262      1.0980489    0.013077423
            511      5.0985810      1537.6372     -2335.1282     -797.49091      2.0501830     0.49095909      1.0980489    0.012751989
            521      5.1983575      1551.3469     -2348.8382     -797.49130      2.0684625     0.49533650      1.0980489    0.012438752
            531      5.2981340      1567.0275     -2364.5203     -797.49279      2.0893700     0.50034324      1.0980489    0.012138983
            541      5.3979106      1582.4487     -2379.9436     -797.49486      2.1099316     0.50526713      1.0980489    0.011854275
            551      5.4976871      1594.3636     -2391.8606     -797.49702      2.1258181     0.50907148      1.0980489    0.011586167
            561      5.5974636      1599.3936     -2396.8923     -797.49866      2.1325248     0.51067755      1.0980489    0.011335599
            571      5.6972402      1595.6194     -2393.1178     -797.49840      2.1274925     0.50947247      1.0980489    0.011102341
            581      5.7970167      1584.4423     -2381.9378     -797.49547      2.1125897     0.50590368      1.0980489    0.010884690
            591      5.8967933      1571.2587     -2368.7491     -797.49045      2.0950116     0.50169423      1.0980489    0.010679754
            601      5.9965698      1563.4497     -2360.9371     -797.48738      2.0845996     0.49920086      1.0980489    0.010484430
            611      6.0963463      1566.0988     -2363.5865     -797.48778      2.0881317     0.50004669      1.0980489    0.010296672
            621      6.1961229      1578.5617     -2376.0533     -797.49153      2.1047490     0.50402605      1.0980489    0.010116280
            631      6.2958994      1595.3662     -2392.8616     -797.49543      2.1271549     0.50939162      1.0980489   0.0099446561
            641      6.3956759      1610.1237     -2407.6221     -797.49844      2.1468315     0.51410360      1.0980489   0.0097838147
            651      6.4954525      1617.7782     -2415.2793     -797.50111      2.1570375     0.51654764      1.0980489   0.0096353557
            661      6.5952290      1615.0481     -2412.5500     -797.50186      2.1533975     0.51567595      1.0980489   0.0094997347
            671      6.6950055      1602.6394     -2400.1360     -797.49669      2.1368525     0.51171390      1.0980489   0.0093758271
            681      6.7947821      1589.0254     -2386.5157     -797.49031      2.1187005     0.50736704      1.0980489   0.0092611575
            691      6.8945586      1582.9526     -2380.4459     -797.49331      2.1106034     0.50542802      1.0980489   0.0091533582
            701      6.9943351      1580.8948     -2378.3926     -797.49779      2.1078598     0.50477099      1.0980489   0.0090515043
            711      7.0941117      1576.0167     -2373.5144     -797.49767      2.1013557     0.50321345      1.0980489   0.0089554481
            721      7.1938882      1567.0108     -2364.5072     -797.49632      2.0893478     0.50033791      1.0980489   0.0088646425
            731      7.2936648      1555.2136     -2352.7091     -797.49551      2.0736181     0.49657111      1.0980489   0.0087779251
            741      7.3934413      1541.8516     -2339.3466     -797.49502      2.0558021     0.49230471      1.0980489   0.0086937627
            751      7.4932178      1528.2315     -2325.7251     -797.49360      2.0376420     0.48795588      1.0980489   0.0086104656
            761      7.5929944      1516.3643     -2313.8567     -797.49243      2.0218190     0.48416674      1.0980489   0.0085264007
            771      7.6927709      1508.2222     -2305.7143     -797.49219      2.0109629     0.48156701      1.0980489   0.0084402853
            781      7.7925474      1504.4502     -2301.9429     -797.49263      2.0059337     0.48036266      1.0980489   0.0083514281
            791      7.8923240      1504.5594     -2302.0524     -797.49303      2.0060792     0.48039751      1.0980489   0.0082597417
            801      7.9921005      1508.0564     -2305.5496     -797.49319      2.0107419     0.48151410      1.0980489   0.0081655934
            811      8.0918770      1514.5963     -2312.0899     -797.49352      2.0194618     0.48360225      1.0980489   0.0080696757
            821      8.1916536      1523.0925     -2320.5874     -797.49486      2.0307900     0.48631503      1.0980489   0.0079729360
            831      8.2914301      1531.3716     -2328.8682     -797.49665      2.0418288     0.48895850      1.0980489   0.0078764353
            841      8.3912066      1537.0656     -2334.5628     -797.49723      2.0494208     0.49077656      1.0980489   0.0077810877
            851      8.4909832      1539.0133     -2336.5099     -797.49657      2.0520178     0.49139847      1.0980489   0.0076874053
            861      8.5907597      1537.9588     -2335.4541     -797.49529      2.0506117     0.49106175      1.0980489   0.0075954058
            871      8.6905362      1536.0786     -2333.5724     -797.49386      2.0481047     0.49046141      1.0980489   0.0075047573
            881      8.7903128      1535.5051     -2332.9984     -797.49333      2.0473401     0.49027830      1.0980489   0.0074150814
            891      8.8900893      1536.7718     -2334.2657     -797.49397      2.0490290     0.49068274      1.0980489   0.0073262215
            901      8.9898659      1538.6969     -2336.1917     -797.49479      2.0515959     0.49129744      1.0980489   0.0072382952
            911      9.0896424      1539.9484     -2337.4434     -797.49499      2.0532645     0.49169703      1.0980489   0.0071515289
            921      9.1894189      1540.1726     -2337.6674     -797.49473      2.0535635     0.49176863      1.0980489   0.0070660849
            931      9.2891955      1539.5578     -2337.0524     -797.49461      2.0527437     0.49157229      1.0980489   0.0069820148
            941      9.3889720      1538.0971     -2335.5920     -797.49487      2.0507962     0.49110593      1.0980489   0.0068992947
            951      9.4887485      1535.7696     -2333.2636     -797.49404      2.0476928     0.49036275      1.0980489   0.0068178395
            961      9.5885251      1533.5232     -2331.0159     -797.49271      2.0446976     0.48964550      1.0980489   0.0067375056
            971      9.6883016      1533.4357     -2330.9268     -797.49109      2.0445810     0.48961756      1.0980489   0.0066581868
            981      9.7880781      1537.1781     -2334.6696     -797.49148      2.0495708     0.49081249      1.0980489   0.0065800081
            991      9.8878547      1544.3196     -2341.8130     -797.49341      2.0590928     0.49309272      1.0980489   0.0065034617
           1001      9.9876312      1552.4956     -2349.9907     -797.49514      2.0699941     0.49570326      1.0980489   0.0064293126
           1011      10.087408      1559.0857     -2356.5819     -797.49623      2.0787809     0.49780745      1.0980489   0.0063583236
           1021      10.187184      1562.5563     -2360.0527     -797.49638      2.0834084     0.49891560      1.0980489   0.0062909963
           1031      10.286961      1562.6180     -2360.1144     -797.49639      2.0834907     0.49893531      1.0980489   0.0062274618
           1041      10.386737      1559.6144     -2357.1103     -797.49592      2.0794858     0.49797626      1.0980489   0.0061675076
           1051      10.486514      1554.2166     -2351.7122     -797.49564      2.0722888     0.49625277      1.0980489   0.0061106521
           1061      10.586290      1547.4086     -2344.9037     -797.49515      2.0632115     0.49407903      1.0980489   0.0060562316
           1071      10.686067      1540.2484     -2337.7429     -797.49453      2.0536645     0.49179280      1.0980489   0.0060034960
           1081      10.785843      1533.7438     -2331.2379     -797.49410      2.0449917     0.48971592      1.0980489   0.0059517036
           1091      10.885620      1528.9551     -2326.4486     -797.49353      2.0386068     0.48818692      1.0980489   0.0059002046
           1101      10.985397      1526.7261     -2324.2199     -797.49380      2.0356348     0.48747521      1.0980489   0.0058485280
           1111      11.085173      1527.1480     -2324.6422     -797.49426      2.0361973     0.48760992      1.0980489   0.0057964469
           1121      11.184950      1529.3626     -2326.8583     -797.49564      2.0391502     0.48831704      1.0980489   0.0057439763
           1131      11.284726      1531.8967     -2329.3934     -797.49666      2.0425290     0.48912617      1.0980489   0.0056912945
           1141      11.384503      1533.2692     -2330.7665     -797.49737      2.0443589     0.48956439      1.0980489   0.0056386171
           1151      11.484279      1532.7436     -2330.2407     -797.49709      2.0436582     0.48939659      1.0980489   0.0055860742
           1161      11.584056      1530.6968     -2328.1936     -797.49682      2.0409290     0.48874303      1.0980489   0.0055336526
           1171      11.683832      1527.9926     -2325.4893     -797.49672      2.0373235     0.48787960      1.0980489   0.0054812285
