     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      1995.4328     -3732.0450     -1736.6123      2.6605770     0.93695686      1.0979885  0.00033228721
             11     0.10975419      1976.4054     -3713.0184     -1736.6130      2.6352071     0.92802253      1.0980489   0.0036435495
             21     0.20953072      1925.0112     -3661.6260     -1736.6148      2.5666816     0.90389038      1.0980489   0.0068961200
             31     0.30930726      1839.7108     -3576.3287     -1736.6179      2.4529477     0.86383751      1.0980489    0.010033739
             41     0.40908380      1718.8563     -3455.4764     -1736.6201      2.2918084     0.80709020      1.0980489    0.012995067
             51     0.50886033      1562.6063     -3299.2253     -1736.6190      2.0834750     0.73372287      1.0980489    0.015712531
             61     0.60863687      1376.3243     -3112.9364     -1736.6122      1.8350990     0.64625403      1.0980489    0.018114054
             71     0.70841340      1174.4335     -2911.0316     -1736.5981      1.5659113     0.55145608      1.0980489    0.020129843
             81     0.80818994      981.17174     -2717.7526     -1736.5809      1.3082290     0.46070988      1.0980489    0.021705245
             91     0.90796647      823.83825     -2560.4076     -1736.5693      1.0984510     0.38683383      1.0980489    0.022816458
            101      1.0077430      720.85520     -2457.4232     -1736.5680     0.96114026     0.33847807      1.0980489    0.023480452
            111      1.1075195      674.84327     -2411.4178     -1736.5746     0.89979102     0.31687313      1.0980489    0.023751768
            121      1.2072961      675.53179     -2412.1159     -1736.5842     0.90070905     0.31719643      1.0980489    0.023708027
            131      1.3070726      707.13955     -2443.7327     -1736.5931     0.94285273     0.33203788      1.0980489    0.023432791
            141      1.4068492      754.18876     -2490.7886     -1736.5998      1.0055850     0.35412987      1.0980489    0.023002626
            151      1.5066257      804.39423     -2540.9982     -1736.6039      1.0725256     0.37770388      1.0980489    0.022480155
            161      1.6064022      849.56051     -2586.1660     -1736.6055      1.1327473     0.39891174      1.0980489    0.021911966
            171      1.7061788      885.42158     -2622.0270     -1736.6054      1.1805621     0.41575033      1.0980489    0.021329612
            181      1.8059553      910.89864     -2647.5031     -1736.6044      1.2145315     0.42771310      1.0980489    0.020752248
            191      1.9057318      927.03882     -2663.6417     -1736.6029      1.2360518     0.43529174      1.0980489    0.020189859
            201      2.0055084      935.96981     -2672.5710     -1736.6012      1.2479597     0.43948529      1.0980489    0.019646330
            211      2.1052849      940.06588     -2676.6656     -1736.5997      1.2534212     0.44140860      1.0980489    0.019121966
            221      2.2050614      941.42407     -2678.0226     -1736.5986      1.2552321     0.44204634      1.0980489    0.018615310
            231      2.3048380      941.66189     -2678.2598     -1736.5979      1.2555492     0.44215801      1.0980489    0.018124303
            241      2.4046145      941.74138     -2678.3390     -1736.5976      1.2556552     0.44219533      1.0980489    0.017646967
            251      2.5043910      941.87208     -2678.4700     -1736.5979      1.2558294     0.44225670      1.0980489    0.017181681
            261      2.6041676      941.67192     -2678.2701     -1736.5982      1.2555626     0.44216271      1.0980489    0.016727129
            271      2.7039441      940.65367     -2677.2520     -1736.5984      1.2542049     0.44168460      1.0980489    0.016282051
            281      2.8037206      938.67837     -2675.2767     -1736.5983      1.2515712     0.44075709      1.0980489    0.015845022
            291      2.9034972      936.20916     -2672.8067     -1736.5976      1.2482789     0.43959767      1.0980489    0.015414408
            301      3.0032737      934.49936     -2671.0957     -1736.5964      1.2459991     0.43879483      1.0980489    0.014988538
            311      3.1030503      935.37305     -2671.9683     -1736.5953      1.2471641     0.43920508      1.0980489    0.014566115
            321      3.2028268      940.06902     -2676.6647     -1736.5957      1.2534254     0.44141007      1.0980489    0.014146759
            331      3.3026033      948.09483     -2684.6918     -1736.5970      1.2641264     0.44517860      1.0980489    0.013731265
            341      3.4023799      957.63376     -2694.2318     -1736.5980      1.2768450     0.44965761      1.0980489    0.013321289
            351      3.5021564      966.93605     -2703.5344     -1736.5984      1.2892481     0.45402550      1.0980489    0.012918667
            361      3.6019329      975.12068     -2711.7186     -1736.5979      1.3001609     0.45786861      1.0980489    0.012524879
            371      3.7017095      982.22881     -2718.8261     -1736.5972      1.3096384     0.46120623      1.0980489    0.012140867
            381      3.8014860      989.03961     -2725.6360     -1736.5964      1.3187195     0.46440425      1.0980489    0.011767134
            391      3.9012625      996.65002     -2733.2458     -1736.5958      1.3288667     0.46797772      1.0980489    0.011404026
            401      4.0010391      1005.8154     -2742.4112     -1736.5958      1.3410871     0.47228131      1.0980489    0.011052045
            411      4.1008156      1016.3425     -2752.9391     -1736.5966      1.3551233     0.47722434      1.0980489    0.010712036
            421      4.2005921      1026.9005     -2763.4984     -1736.5978      1.3692007     0.48218188      1.0980489    0.010385116
            431      4.3003687      1035.5059     -2772.1048     -1736.5988      1.3806746     0.48622254      1.0980489    0.010072342
            441      4.4001452      1040.4795     -2777.0788     -1736.5993      1.3873060     0.48855790      1.0980489   0.0097742755
            451      4.4999218      1041.3478     -2777.9463     -1736.5985      1.3884638     0.48896561      1.0980489   0.0094906781
            461      4.5996983      1039.0997     -2775.6971     -1736.5974      1.3854663     0.48791000      1.0980489   0.0092205024
            471      4.6994748      1035.6297     -2772.2261     -1736.5964      1.3808396     0.48628067      1.0980489   0.0089621946
            481      4.7992514      1032.8633     -2769.4588     -1736.5954      1.3771511     0.48498172      1.0980489   0.0087141350
            491      4.8990279      1032.2783     -2768.8732     -1736.5950      1.3763710     0.48470699      1.0980489   0.0084749967
            501      4.9988044      1034.7953     -2771.3900     -1736.5947      1.3797271     0.48588887      1.0980489   0.0082439668
            511      5.0985810      1040.6758     -2777.2709     -1736.5950      1.3875678     0.48865007      1.0980489   0.0080208339
            521      5.1983575      1049.4576     -2786.0533     -1736.5958      1.3992767     0.49277354      1.0980489   0.0078059616
            531      5.2981340      1060.0862     -2796.6827     -1736.5964      1.4134483     0.49776425      1.0980489   0.0076001489
            541      5.3979106      1071.2020     -2807.7996     -1736.5976      1.4282694     0.50298367      1.0980489   0.0074044218
            551      5.4976871      1081.4288     -2818.0274     -1736.5986      1.4419051     0.50778566      1.0980489   0.0072198002
            561      5.5974636      1089.6042     -2826.2033     -1736.5990      1.4528057     0.51162444      1.0980489   0.0070470931
            571      5.6972402      1095.0013     -2831.6005     -1736.5992      1.4600017     0.51415863      1.0980489   0.0068867494
            581      5.7970167      1097.5137     -2834.1127     -1736.5990      1.4633516     0.51533832      1.0980489   0.0067387862
            591      5.8967933      1097.5452     -2834.1439     -1736.5988      1.4633936     0.51535311      1.0980489   0.0066028190
            601      5.9965698      1095.5581     -2832.1567     -1736.5986      1.4607441     0.51442007      1.0980489   0.0064781655
            611      6.0963463      1091.7279     -2828.3268     -1736.5989      1.4556372     0.51262161      1.0980489   0.0063639325
            621      6.1961229      1086.1480     -2822.7467     -1736.5987      1.4481973     0.51000154      1.0980489   0.0062590341
            631      6.2958994      1079.3676     -2815.9653     -1736.5977      1.4391568     0.50681780      1.0980489   0.0061621950
            641      6.3956759      1072.4644     -2809.0613     -1736.5969      1.4299525     0.50357640      1.0980489   0.0060720406
            651      6.4954525      1066.4868     -2803.0834     -1736.5966      1.4219824     0.50076965      1.0980489   0.0059872760
            661      6.5952290      1061.9529     -2798.5495     -1736.5965      1.4159372     0.49864075      1.0980489   0.0059068467
            671      6.6950055      1058.8250     -2795.4218     -1736.5968      1.4117667     0.49717204      1.0980489   0.0058299902
            681      6.7947821      1056.8559     -2793.4529     -1736.5970      1.4091412     0.49624745      1.0980489   0.0057561901
            691      6.8945586      1055.8173     -2792.4142     -1736.5969      1.4077564     0.49575974      1.0980489   0.0056851078
            701      6.9943351      1055.3353     -2791.9328     -1736.5975      1.4071137     0.49553344      1.0980489   0.0056165314
            711      7.0941117      1054.7027     -2791.3008     -1736.5981      1.4062702     0.49523639      1.0980489   0.0055503237
            721      7.1938882      1053.0994     -2789.6976     -1736.5981      1.4041326     0.49448358      1.0980489   0.0054863244
            731      7.2936648      1050.2331     -2786.8309     -1736.5977      1.4003108     0.49313771      1.0980489   0.0054242461
            741      7.3934413      1046.6162     -2783.2134     -1736.5972      1.3954883     0.49143940      1.0980489   0.0053636485
            751      7.4932178      1042.9831     -2779.5800     -1736.5969      1.3906441     0.48973345      1.0980489   0.0053040254
            761      7.5929944      1039.6291     -2776.2261     -1736.5970      1.3861721     0.48815857      1.0980489   0.0052449060
            771      7.6927709      1036.6146     -2773.2116     -1736.5970      1.3821528     0.48674313      1.0980489   0.0051858813
            781      7.7925474      1034.1960     -2770.7930     -1736.5970      1.3789279     0.48560744      1.0980489   0.0051265930
            791      7.8923240      1032.6248     -2769.2216     -1736.5969      1.3768330     0.48486970      1.0980489   0.0050667628
            801      7.9921005      1031.8168     -2768.4139     -1736.5971      1.3757557     0.48449029      1.0980489   0.0050062249
            811      8.0918770      1031.5655     -2768.1627     -1736.5972      1.3754207     0.48437231      1.0980489   0.0049449078
            821      8.1916536      1032.0154     -2768.6121     -1736.5967      1.3760205     0.48458355      1.0980489   0.0048827995
            831      8.2914301      1033.7665     -2770.3625     -1736.5960      1.3783553     0.48540577      1.0980489   0.0048199488
            841      8.3912066      1037.4633     -2774.0593     -1736.5960      1.3832843     0.48714160      1.0980489   0.0047565269
            851      8.4909832      1043.1957     -2779.7922     -1736.5965      1.3909276     0.48983329      1.0980489   0.0046928984
            861      8.5907597      1050.2010     -2786.7984     -1736.5974      1.4002680     0.49312263      1.0980489   0.0046296262
            871      8.6905362      1057.0442     -2793.6426     -1736.5984      1.4093923     0.49633587      1.0980489   0.0045673859
            881      8.7903128      1062.1301     -2798.7293     -1736.5993      1.4161734     0.49872393      1.0980489   0.0045068099
            891      8.8900893      1064.2709     -2800.8705     -1736.5996      1.4190279     0.49972917      1.0980489   0.0044483271
            901      8.9898659      1063.0522     -2799.6515     -1736.5992      1.4174030     0.49915693      1.0980489   0.0043920608
            911      9.0896424      1058.8556     -2795.4541     -1736.5985      1.4118075     0.49718642      1.0980489   0.0043378121
            921      9.1894189      1052.6556     -2789.2532     -1736.5976      1.4035408     0.49427520      1.0980489   0.0042851209
            931      9.2891955      1045.7024     -2782.2995     -1736.5971      1.3942699     0.49101031      1.0980489   0.0042333751
            941      9.3889720      1039.2252     -2775.8217     -1736.5964      1.3856336     0.48796895      1.0980489   0.0041819313
            951      9.4887485      1034.2376     -2770.8335     -1736.5959      1.3789834     0.48562698      1.0980489   0.0041302212
            961      9.5885251      1031.5797     -2768.1750     -1736.5953      1.3754397     0.48437900      1.0980489   0.0040778278
            971      9.6883016      1032.1023     -2768.6970     -1736.5947      1.3761364     0.48462437      1.0980489   0.0040245433
            981      9.7880781      1036.5280     -2773.1226     -1736.5946      1.3820373     0.48670244      1.0980489   0.0039704366
