     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      3990.8655     -3731.8869      258.97855      5.3211540     0.93695686      1.0979885  0.00066457441
             11     0.10975419      3952.5071     -3693.5325      258.97452      5.2700094     0.92795124      1.0980489   0.0072869920
             21     0.20953072      3845.9536     -3586.9889      258.96467      5.1279381     0.90293511      1.0980489    0.013789391
             31     0.30930726      3659.8538     -3400.9057      258.94806      4.8798050     0.85924346      1.0980489    0.020046895
             41     0.40908380      3379.0289     -3120.0948      258.93413      4.5053719     0.79331271      1.0980489    0.025904453
             51     0.50886033      2997.5288     -2738.5870      258.94181      3.9967050     0.70374588      1.0980489    0.031167171
             61     0.60863687      2546.6558     -2287.6639      258.99194      3.3955411     0.59789202      1.0980489    0.035611944
             71     0.70841340      2115.1692     -1856.1124      259.05683      2.8202256     0.49658960      1.0980489    0.039043906
             81     0.80818994      1804.5463     -1545.4674      259.07892      2.4060617     0.42366300      1.0980489    0.041386930
             91     0.90796647      1652.4395     -1393.3805      259.05898      2.2032526     0.38795206      1.0980489    0.042728788
            101      1.0077430      1629.0568     -1370.0289      259.02794      2.1720757     0.38246239      1.0980489    0.043272898
            111      1.1075195      1681.1534     -1422.1516      259.00176      2.2415378     0.39469338      1.0980489    0.043253825
            121      1.2072961      1760.6850     -1501.7000      258.98504      2.3475800     0.41336544      1.0980489    0.042878118
            131      1.3070726      1835.0623     -1576.0832      258.97914      2.4467498     0.43082741      1.0980489    0.042299729
            141      1.4068492      1889.4328     -1630.4514      258.98135      2.5192437     0.44359225      1.0980489    0.041618473
            151      1.5066257      1923.3571     -1664.3703      258.98679      2.5644761     0.45155684      1.0980489    0.040891044
            161      1.6064022      1943.6509     -1684.6591      258.99175      2.5915345     0.45632132      1.0980489    0.040146376
            171      1.7061788      1957.3575     -1698.3635      258.99400      2.6098101     0.45953931      1.0980489    0.039399035
            181      1.8059553      1967.9231     -1708.9286      258.99448      2.6238974     0.46201984      1.0980489    0.038657420
            191      1.9057318      1976.3175     -1717.3221      258.99539      2.6350900     0.46399064      1.0980489    0.037926914
            201      2.0055084      1983.5692     -1724.5736      258.99560      2.6447589     0.46569316      1.0980489    0.037210808
            211      2.1052849      1989.7889     -1730.7947      258.99416      2.6530518     0.46715339      1.0980489    0.036511180
            221      2.2050614      1993.1822     -1734.1895      258.99271      2.6575763     0.46795006      1.0980489    0.035829232
            231      2.3048380      1992.0039     -1733.0122      258.99171      2.6560053     0.46767343      1.0980489    0.035164695
            241      2.4046145      1985.2371     -1726.2468      258.99028      2.6469828     0.46608474      1.0980489    0.034515466
            251      2.5043910      1971.6988     -1712.7086      258.99022      2.6289318     0.46290629      1.0980489    0.033877678
            261      2.6041676      1953.9393     -1694.9435      258.99584      2.6052524     0.45873680      1.0980489    0.033245601
            271      2.7039441      1940.4581     -1681.4621      258.99599      2.5872775     0.45557173      1.0980489    0.032613045
            281      2.8037206      1931.9503     -1672.9600      258.99025      2.5759337     0.45357431      1.0980489    0.031976624
            291      2.9034972      1921.1416     -1662.1508      258.99087      2.5615222     0.45103670      1.0980489    0.031335541
            301      3.0032737      1907.8448     -1648.8492      258.99562      2.5437930     0.44791493      1.0980489    0.030688495
            311      3.1030503      1897.8873     -1638.8886      258.99868      2.5305164     0.44557717      1.0980489    0.030033466
            321      3.2028268      1895.6209     -1636.6210      258.99986      2.5274945     0.44504507      1.0980489    0.029369575
            331      3.3026033      1902.6048     -1643.6042      259.00067      2.5368064     0.44668472      1.0980489    0.028698098
            341      3.4023799      1919.5645     -1660.5631      259.00143      2.5594194     0.45066644      1.0980489    0.028022345
            351      3.5021564      1946.2800     -1687.2798      259.00021      2.5950401     0.45693859      1.0980489    0.027347396
            361      3.6019329      1979.5488     -1720.5521      258.99671      2.6393984     0.46474927      1.0980489    0.026679745
            371      3.7017095      2012.7279     -1753.7354      258.99256      2.6836372     0.47253891      1.0980489    0.026026369
            381      3.8014860      2038.8679     -1779.8769      258.99106      2.7184906     0.47867594      1.0980489    0.025393152
            391      3.9012625      2054.9714     -1795.9786      258.99278      2.7399618     0.48245663      1.0980489    0.024783508
            401      4.0010391      2062.8077     -1803.8127      258.99494      2.7504102     0.48429640      1.0980489    0.024198176
            411      4.1008156      2065.2308     -1806.2353      258.99552      2.7536411     0.48486529      1.0980489    0.023636169
            421      4.2005921      2063.1687     -1804.1733      258.99539      2.7508916     0.48438116      1.0980489    0.023095774
            431      4.3003687      2057.1530     -1798.1554      258.99759      2.7428707     0.48296883      1.0980489    0.022574843
            441      4.4001452      2049.8623     -1790.8626      258.99976      2.7331498     0.48125715      1.0980489    0.022070900
            451      4.4999218      2044.7523     -1785.7519      259.00040      2.7263364     0.48005745      1.0980489    0.021581674
            461      4.5996983      2043.2864     -1784.2859      259.00058      2.7243819     0.47971330      1.0980489    0.021105647
            471      4.6994748      2046.0817     -1787.0792      259.00251      2.7281090     0.48036956      1.0980489    0.020642050
            481      4.7992514      2056.0626     -1797.0578      259.00484      2.7414168     0.48271282      1.0980489    0.020190712
            491      4.8990279      2076.3457     -1817.3424      259.00326      2.7684609     0.48747479      1.0980489    0.019752560
            501      4.9988044      2104.4431     -1845.4453      258.99781      2.8059241     0.49407137      1.0980489    0.019330269
            511      5.0985810      2131.9913     -1872.9994      258.99193      2.8426551     0.50053901      1.0980489    0.018927791
            521      5.1983575      2150.0043     -1891.0161      258.98814      2.8666724     0.50476801      1.0980489    0.018548813
            531      5.2981340      2152.3155     -1893.3287      258.98678      2.8697539     0.50531062      1.0980489    0.018195195
            541      5.3979106      2137.4581     -1878.4682      258.98990      2.8499442     0.50182249      1.0980489    0.017866015
            551      5.4976871      2111.0027     -1852.0060      258.99668      2.8146703     0.49561141      1.0980489    0.017557466
            561      5.5974636      2083.8308     -1824.8283      259.00247      2.7784411     0.48923211      1.0980489    0.017263990
            571      5.6972402      2064.7499     -1805.7469      259.00296      2.7529998     0.48475238      1.0980489    0.016980291
            581      5.7970167      2055.3470     -1796.3459      259.00108      2.7404627     0.48254482      1.0980489    0.016702762
            591      5.8967933      2053.6607     -1794.6590      259.00178      2.7382143     0.48214893      1.0980489    0.016429485
