     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      5810.2306     -3731.7428      2078.4878      7.7469741     0.93695685      1.0979885  0.00096754216
             11     0.10975419      5753.9742     -3675.4960      2078.4782      7.6719656     0.92788495      1.0980489    0.010608857
             21     0.20953072      5593.6007     -3515.1493      2078.4514      7.4581343     0.90202315      1.0980489    0.020071825
             31     0.30930726      5300.1972     -3221.7880      2078.4092      7.0669296     0.85470894      1.0980489    0.029156737
             41     0.40908380      4833.9917     -2755.6151      2078.3766      6.4453223     0.77952872      1.0980489    0.037588616
             51     0.50886033      4187.8462     -2109.4206      2078.4256      5.5837950     0.67533141      1.0980489    0.044991968
             61     0.60863687      3478.7007     -1400.1316      2078.5691      4.6382675     0.56097471      1.0980489    0.050944001
             71     0.70841340      2930.6698     -852.03117      2078.6386      3.9075598     0.47259934      1.0980489    0.055174005
             81     0.80818994      2658.0252     -579.42444      2078.6008      3.5440336     0.42863272      1.0980489    0.057751615
             91     0.90796647      2608.4739     -529.93129      2078.5426      3.4779652     0.42064209      1.0980489    0.059020076
            101      1.0077430      2678.3549     -599.85834      2078.4966      3.5711399     0.43191108      1.0980489    0.059394465
            111      1.1075195      2778.9216     -700.45026      2078.4713      3.7052288     0.44812845      1.0980489    0.059226883
            121      1.2072961      2857.8022     -779.33238      2078.4699      3.8104030     0.46084873      1.0980489    0.058759700
            131      1.3070726      2903.2508     -824.76868      2078.4821      3.8710011     0.46817776      1.0980489    0.058132312
            141      1.4068492      2928.7694     -850.27542      2078.4940      3.9050259     0.47229288      1.0980489    0.057414778
            151      1.5066257      2950.3391     -871.84229      2078.4968      3.9337854     0.47577120      1.0980489    0.056643943
            161      1.6064022      2972.5775     -894.08385      2078.4936      3.9634366     0.47935737      1.0980489    0.055845599
            171      1.7061788      2991.6769     -913.18251      2078.4944      3.9889026     0.48243734      1.0980489    0.055040368
            181      1.8059553      3007.4453     -928.94965      2078.4957      4.0099271     0.48498015      1.0980489    0.054242642
            191      1.9057318      3020.4774     -941.98451      2078.4929      4.0273032     0.48708170      1.0980489    0.053462121
            201      2.0055084      3026.4284     -947.93835      2078.4901      4.0352379     0.48804136      1.0980489    0.052705290
            211      2.1052849      3022.1420     -943.65285      2078.4891      4.0295226     0.48735013      1.0980489    0.051973887
            221      2.2050614      3006.5445     -928.06178      2078.4827      4.0087260     0.48483489      1.0980489    0.051264437
            231      2.3048380      2976.0503     -897.56330      2078.4870      3.9680670     0.47991738      1.0980489    0.050568967
            241      2.4046145      2943.2993     -864.79441      2078.5049      3.9243990     0.47463597      1.0980489    0.049874976
            251      2.5043910      2929.3500     -850.86254      2078.4874      3.9057999     0.47238650      1.0980489    0.049172797
            261      2.6041676      2914.5641     -836.08590      2078.4782      3.8860855     0.47000214      1.0980489    0.048463684
            271      2.7039441      2884.1711     -805.68235      2078.4888      3.8455615     0.46510097      1.0980489    0.047750244
            281      2.8037206      2850.3700     -771.86998      2078.5000      3.8004933     0.45965020      1.0980489    0.047029282
            291      2.9034972      2829.6928     -751.18892      2078.5039      3.7729238     0.45631581      1.0980489    0.046296351
            301      3.0032737      2828.1364     -749.63501      2078.5014      3.7708486     0.45606483      1.0980489    0.045551264
            311      3.1030503      2842.1297     -763.62870      2078.5010      3.7895062     0.45832137      1.0980489    0.044798806
            321      3.2028268      2868.5086     -790.00878      2078.4998      3.8246781     0.46257523      1.0980489    0.044046206
            331      3.3026033      2903.3015     -824.80703      2078.4945      3.8710687     0.46818594      1.0980489    0.043301393
            341      3.4023799      2938.2264     -859.73568      2078.4907      3.9176352     0.47381792      1.0980489    0.042571956
            351      3.5021564      2966.7072     -888.21518      2078.4920      3.9556096     0.47841073      1.0980489    0.041863699
            361      3.6019329      2988.9537     -910.46032      2078.4934      3.9852716     0.48199819      1.0980489    0.041180011
            371      3.7017095      3004.6479     -926.15725      2078.4907      4.0061972     0.48452904      1.0980489    0.040522805
            381      3.8014860      3009.3190     -930.82921      2078.4897      4.0124253     0.48528229      1.0980489    0.039892999
            391      3.9012625      3000.4330     -921.93603      2078.4970      4.0005773     0.48384934      1.0980489    0.039289934
            401      4.0010391      2987.4740     -908.96539      2078.5086      3.9832986     0.48175957      1.0980489    0.038711146
            411      4.1008156      2985.4718     -906.96212      2078.5097      3.9806291     0.48143671      1.0980489    0.038154424
            421      4.2005921      2995.7824     -917.28223      2078.5001      3.9943765     0.48309938      1.0980489    0.037620354
            431      4.3003687      3006.6386     -928.14118      2078.4974      4.0088514     0.48485005      1.0980489    0.037111524
            441      4.4001452      3014.3640     -935.85803      2078.5060      4.0191520     0.48609586      1.0980489    0.036629406
            451      4.4999218      3029.6783     -951.16720      2078.5111      4.0395711     0.48856544      1.0980489    0.036173913
            461      4.5996983      3059.1212     -980.61983      2078.5013      4.0788282     0.49331339      1.0980489    0.035746343
            471      4.6994748      3088.4458     -1009.9601      2078.4856      4.1179277     0.49804227      1.0980489    0.035350924
            481      4.7992514      3094.8431     -1016.3640      2078.4790      4.1264574     0.49907390      1.0980489    0.034991628
            491      4.8990279      3068.7814     -990.29710      2078.4843      4.0917085     0.49487119      1.0980489    0.034667556
            501      4.9988044      3019.7642     -941.26604      2078.4982      4.0263523     0.48696669      1.0980489    0.034371663
            511      5.0985810      2970.9406     -892.42794      2078.5127      3.9612542     0.47909341      1.0980489    0.034093521
            521      5.1983575      2944.8068     -866.29099      2078.5158      3.9264091     0.47487908      1.0980489    0.033824245
            531      5.2981340      2945.8866     -867.38379      2078.5029      3.9278489     0.47505321      1.0980489    0.033560420
            541      5.3979106      2955.5901     -877.10274      2078.4874      3.9407868     0.47661799      1.0980489    0.033304143
            551      5.4976871      2951.3682     -872.88434      2078.4839      3.9351576     0.47593717      1.0980489    0.033058867
            561      5.5974636      2927.2683     -848.77526      2078.4931      3.9030244     0.47205082      1.0980489    0.032825106
            571      5.6972402      2896.2972     -817.79167      2078.5055      3.8617296     0.46705642      1.0980489    0.032599670
            581      5.7970167      2877.4524     -798.94012      2078.5122      3.8366032     0.46401751      1.0980489    0.032378179
            591      5.8967933      2881.9415     -803.43115      2078.5104      3.8425887     0.46474143      1.0980489    0.032158248
            601      5.9965698      2907.3909     -828.89114      2078.4997      3.8765211     0.46884538      1.0980489    0.031941324
            611      6.0963463      2937.9746     -859.48332      2078.4913      3.9172995     0.47377732      1.0980489    0.031732301
            621      6.1961229      2959.4337     -880.94123      2078.4924      3.9459115     0.47723780      1.0980489    0.031536887
            631      6.2958994      2969.3553     -890.86282      2078.4925      3.9591404     0.47883775      1.0980489    0.031359207
            641      6.3956759      2965.6086     -887.12067      2078.4879      3.9541448     0.47823357      1.0980489    0.031201089
            651      6.4954525      2942.8292     -864.33742      2078.4918      3.9237722     0.47456016      1.0980489    0.031061439
            661      6.5952290      2907.8913     -829.38645      2078.5049      3.8771885     0.46892609      1.0980489    0.030935739
            671      6.6950055      2880.5673     -802.05398      2078.5133      3.8407564     0.46451982      1.0980489    0.030817670
            681      6.7947821      2874.9911     -796.48126      2078.5099      3.8333215     0.46362061      1.0980489    0.030702240
            691      6.8945586      2889.3014     -810.79896      2078.5024      3.8524018     0.46592827      1.0980489    0.030587601
