     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      5340.7170     -3731.7800      1608.9370      7.1209560     0.93695686      1.0979885  0.00088935693
             11     0.10975419      5289.1053     -3680.1755      1608.9298      7.0521404     0.92790227      1.0980489   0.0097516108
             21     0.20953072      5142.9570     -3534.0478      1608.9091      6.8572760     0.90226252      1.0980489    0.018450799
             31     0.30930726      4878.7458     -3269.8711      1608.8747      6.5049945     0.85591023      1.0980489    0.026807720
             41     0.40908380      4464.2302     -2855.3834      1608.8468      5.9523069     0.78318905      1.0980489    0.034581831
             51     0.50886033      3891.1884     -2282.3091      1608.8792      5.1882512     0.68265658      1.0980489    0.041450654
             61     0.60863687      3246.2130     -1637.2173      1608.9957      4.3282840     0.56950434      1.0980489    0.047046916
             71     0.70841340      2716.0220     -1106.9488      1609.0732      3.6213626     0.47648947      1.0980489    0.051109645
             81     0.80818994      2423.6588     -814.60591      1609.0529      3.2315451     0.42519829      1.0980489    0.053653016
             91     0.90796647      2345.4084     -736.40643      1609.0020      3.1272112     0.41147031      1.0980489    0.054947112
            101      1.0077430      2394.6142     -785.65600      1608.9582      3.1928190     0.42010280      1.0980489    0.055356387
            111      1.1075195      2489.1280     -880.19718      1608.9308      3.3188373     0.43668397      1.0980489    0.055210408
            121      1.2072961      2574.2457     -965.32274      1608.9230      3.4323276     0.45161673      1.0980489    0.054749913
            131      1.3070726      2629.3594     -1020.4290      1608.9304      3.5058125     0.46128568      1.0980489    0.054122866
            141      1.4068492      2660.1435     -1051.2017      1608.9418      3.5468580     0.46668634      1.0980489    0.053407523
            151      1.5066257      2680.9625     -1072.0147      1608.9478      3.5746166     0.47033875      1.0980489    0.052643235
            161      1.6064022      2700.4221     -1091.4754      1608.9467      3.6005628     0.47375268      1.0980489    0.051853678
            171      1.7061788      2717.9347     -1108.9888      1608.9459      3.6239129     0.47682502      1.0980489    0.051056820
