     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      2523.6355     -3732.0032     -1208.3676      3.3648474     0.93695686      1.0979885  0.00042024558
             11     0.10975419      2499.5213     -3707.8903     -1208.3690      3.3326951     0.92800391      1.0980489   0.0046080008
             21     0.20953072      2433.9028     -3642.2751     -1208.3723      3.2452038     0.90364156      1.0980489   0.0087210915
             31     0.30930726      2323.5244     -3531.9008     -1208.3764      3.0980325     0.86266107      1.0980489    0.012686374
             41     0.40908380      2164.4235     -3372.8037     -1208.3802      2.8858980     0.80359125      1.0980489    0.016421159
             51     0.50886033      1955.5041     -3163.8830     -1208.3790      2.6073388     0.72602518      1.0980489    0.019830641
             61     0.60863687      1705.2898     -2913.6560     -1208.3662      2.2737197     0.63312747      1.0980489    0.022810777
             71     0.70841340      1439.3695     -2647.7110     -1208.3415      1.9191593     0.53439854      1.0980489    0.025261390
             81     0.80818994      1199.1071     -2407.4237     -1208.3166      1.5988095     0.44519568      1.0980489    0.027111257
             91     0.90796647      1023.6773     -2231.9841     -1208.3067      1.3649031     0.38006339      1.0980489    0.028345135
            101      1.0077430      929.29877     -2137.6118     -1208.3130      1.2390650     0.34502322      1.0980489    0.029012980
            111      1.1075195      906.76833     -2115.0951     -1208.3268      1.2090244     0.33665828      1.0980489    0.029213201
            121      1.2072961      933.75399     -2142.0944     -1208.3404      1.2450053     0.34667732      1.0980489    0.029063425
            131      1.3070726      986.54678     -2194.8976     -1208.3508      1.3153957     0.36627784      1.0980489    0.028675726
            141      1.4068492      1046.0213     -2254.3785     -1208.3572      1.3946951     0.38835910      1.0980489    0.028142706
            151      1.5066257      1099.5797     -2307.9393     -1208.3597      1.4661062     0.40824386      1.0980489    0.027532846
            161      1.6064022      1141.0685     -2349.4278     -1208.3592      1.5214247     0.42364753      1.0980489    0.026891766
            171      1.7061788      1169.4544     -2377.8114     -1208.3570      1.5592726     0.43418645      1.0980489    0.026246585
            181      1.8059553      1186.8431     -2395.1979     -1208.3548      1.5824574     0.44064237      1.0980489    0.025611304
            191      1.9057318      1196.5250     -2404.8778     -1208.3527      1.5953667     0.44423703      1.0980489    0.024991769
            201      2.0055084      1201.5661     -2409.9174     -1208.3513      1.6020881     0.44610862      1.0980489    0.024389449
            211      2.1052849      1204.2534     -2412.6038     -1208.3505      1.6056711     0.44710634      1.0980489    0.023803818
            221      2.2050614      1206.1524     -2414.5025     -1208.3502      1.6082031     0.44781138      1.0980489    0.023233673
            231      2.3048380      1207.9976     -2416.3483     -1208.3507      1.6106635     0.44849648      1.0980489    0.022677822
            241      2.4046145      1209.5100     -2417.8615     -1208.3514      1.6126800     0.44905799      1.0980489    0.022135307
            251      2.5043910      1209.7763     -2418.1284     -1208.3521      1.6130350     0.44915684      1.0980489    0.021605204
            261      2.6041676      1208.0270     -2416.3794     -1208.3524      1.6107026     0.44850738      1.0980489    0.021086243
            271      2.7039441      1204.0544     -2412.4069     -1208.3526      1.6054058     0.44703245      1.0980489    0.020576578
            281      2.8037206      1198.5191     -2406.8700     -1208.3510      1.5980254     0.44497735      1.0980489    0.020073807
            291      2.9034972      1193.6055     -2401.9545     -1208.3490      1.5914740     0.44315309      1.0980489    0.019575285
            301      3.0032737      1192.2946     -2400.6429     -1208.3483      1.5897261     0.44266638      1.0980489    0.019078914
            311      3.1030503      1195.4248     -2403.7745     -1208.3497      1.5938998     0.44382855      1.0980489    0.018584069
            321      3.2028268      1200.9874     -2409.3384     -1208.3509      1.6013166     0.44589379      1.0980489    0.018091632
            331      3.3026033      1206.8168     -2415.1680     -1208.3512      1.6090891     0.44805808      1.0980489    0.017603090
            341      3.4023799      1212.1665     -2420.5172     -1208.3506      1.6162220     0.45004428      1.0980489    0.017119711
            351      3.5021564      1217.3592     -2425.7088     -1208.3496      1.6231456     0.45197219      1.0980489    0.016642329
            361      3.6019329      1223.4272     -2431.7758     -1208.3485      1.6312363     0.45422507      1.0980489    0.016171489
            371      3.7017095      1231.9571     -2440.3045     -1208.3474      1.6426095     0.45739198      1.0980489    0.015707765
            381      3.8014860      1244.3686     -2452.7157     -1208.3471      1.6591582     0.46200004      1.0980489    0.015252198
            391      3.9012625      1260.6709     -2469.0190     -1208.3482      1.6808945     0.46805261      1.0980489    0.014806632
            401      4.0010391      1278.7518     -2487.1021     -1208.3503      1.7050024     0.47476557      1.0980489    0.014373663
            411      4.1008156      1295.0087     -2503.3615     -1208.3528      1.7266783     0.48080132      1.0980489    0.013956047
            421      4.2005921      1306.1289     -2514.4827     -1208.3537      1.7415053     0.48492996      1.0980489    0.013555852
            431      4.3003687      1310.8323     -2519.1852     -1208.3529      1.7477764     0.48667618      1.0980489    0.013173806
            441      4.4001452      1310.2704     -2518.6218     -1208.3514      1.7470271     0.48646755      1.0980489    0.012809202
            451      4.4999218      1306.8729     -2515.2229     -1208.3500      1.7424972     0.48520617      1.0980489    0.012460358
            461      4.5996983      1302.9487     -2511.2976     -1208.3489      1.7372649     0.48374922      1.0980489    0.012125260
            471      4.6994748      1300.3196     -2508.6677     -1208.3480      1.7337595     0.48277312      1.0980489    0.011802048
            481      4.7992514      1300.4830     -2508.8306     -1208.3475      1.7339774     0.48283378      1.0980489    0.011489298
            491      4.8990279      1304.3148     -2512.6626     -1208.3478      1.7390864     0.48425641      1.0980489    0.011186218
            501      4.9988044      1311.7169     -2520.0649     -1208.3480      1.7489559     0.48700462      1.0980489    0.010892704
            511      5.0985810      1321.8735     -2530.2225     -1208.3489      1.7624980     0.49077549      1.0980489    0.010609237
            521      5.1983575      1333.8251     -2542.1745     -1208.3494      1.7784335     0.49521278      1.0980489    0.010336671
            531      5.2981340      1346.6014     -2554.9514     -1208.3500      1.7954685     0.49995626      1.0980489    0.010076066
            541      5.3979106      1359.0315     -2567.3824     -1208.3509      1.8120420     0.50457123      1.0980489   0.0098285496
            551      5.4976871      1369.6784     -2578.0306     -1208.3522      1.8262379     0.50852414      1.0980489   0.0095951592
            561      5.5974636      1377.0543     -2585.4075     -1208.3532      1.8360724     0.51126260      1.0980489   0.0093766252
            571      5.6972402      1380.1098     -2588.4629     -1208.3531      1.8401464     0.51239702      1.0980489   0.0091731568
            581      5.7970167      1378.6672     -2587.0200     -1208.3528      1.8382230     0.51186143      1.0980489   0.0089843001
            591      5.8967933      1373.4739     -2581.8256     -1208.3517      1.8312985     0.50993328      1.0980489   0.0088089353
            601      5.9965698      1366.3028     -2574.6528     -1208.3500      1.8217370     0.50727085      1.0980489   0.0086454041
            611      6.0963463      1360.1124     -2568.4605     -1208.3481      1.8134832     0.50497254      1.0980489   0.0084918072
            621      6.1961229      1358.1675     -2566.5145     -1208.3470      1.8108900     0.50425045      1.0980489   0.0083465069
            631      6.2958994      1361.8073     -2570.1555     -1208.3482      1.8157431     0.50560181      1.0980489   0.0082086641
            641      6.3956759      1369.1815     -2577.5323     -1208.3508      1.8255753     0.50833965      1.0980489   0.0080784176
            651      6.4954525      1376.4989     -2584.8521     -1208.3531      1.8353319     0.51105642      1.0980489   0.0079565206
            661      6.5952290      1380.3518     -2588.7063     -1208.3545      1.8404690     0.51248687      1.0980489   0.0078437007
            671      6.6950055      1378.7497     -2587.1048     -1208.3552      1.8383329     0.51189205      1.0980489   0.0077401518
            681      6.7947821      1370.9993     -2579.3543     -1208.3550      1.8279990     0.50901454      1.0980489   0.0076452764
            691      6.8945586      1358.2057     -2566.5583     -1208.3526      1.8109409     0.50426463      1.0980489   0.0075576264
            701      6.9943351      1344.5423     -2552.8912     -1208.3489      1.7927231     0.49919179      1.0980489   0.0074751099
            711      7.0941117      1335.5038     -2543.8520     -1208.3482      1.7806718     0.49583605      1.0980489   0.0073956563
            721      7.1938882      1332.0584     -2540.4095     -1208.3511      1.7760779     0.49455687      1.0980489   0.0073180377
            731      7.2936648      1330.2209     -2538.5738     -1208.3530      1.7736278     0.49387463      1.0980489   0.0072419342
            741      7.3934413      1326.7377     -2535.0906     -1208.3529      1.7689836     0.49258143      1.0980489   0.0071672559
            751      7.4932178      1321.2250     -2529.5772     -1208.3522      1.7616333     0.49053471      1.0980489   0.0070936286
            761      7.5929944      1314.7300     -2523.0812     -1208.3513      1.7529733     0.48812328      1.0980489   0.0070203713
            771      7.6927709      1308.3149     -2516.6656     -1208.3506      1.7444199     0.48574155      1.0980489   0.0069466945
            781      7.7925474      1302.7650     -2511.1149     -1208.3500      1.7370200     0.48368101      1.0980489   0.0068718837
            791      7.8923240      1298.8372     -2507.1865     -1208.3493      1.7317830     0.48222274      1.0980489   0.0067954044
            801      7.9921005      1297.4638     -2505.8128     -1208.3490      1.7299517     0.48171283      1.0980489   0.0067169650
            811      8.0918770      1299.5495     -2507.8985     -1208.3490      1.7327326     0.48248718      1.0980489   0.0066365875
            821      8.1916536      1305.3337     -2513.6833     -1208.3496      1.7404449     0.48463471      1.0980489   0.0065546759
            831      8.2914301      1313.7875     -2522.1386     -1208.3511      1.7517167     0.48777339      1.0980489   0.0064720095
            841      8.3912066      1322.6628     -2531.0156     -1208.3528      1.7635504     0.49106852      1.0980489   0.0063895992
            851      8.4909832      1329.3588     -2537.7129     -1208.3541      1.7724784     0.49355457      1.0980489   0.0063084164
            861      8.5907597      1332.0325     -2540.3869     -1208.3545      1.7760433     0.49454723      1.0980489   0.0062291041
            871      8.6905362      1330.2528     -2538.6065     -1208.3537      1.7736704     0.49388649      1.0980489   0.0061518041
            881      8.7903128      1325.1130     -2533.4653     -1208.3523      1.7668174     0.49197823      1.0980489   0.0060761599
            891      8.8900893      1318.9452     -2527.2958     -1208.3506      1.7585936     0.48968828      1.0980489   0.0060014905
            901      8.9898659      1314.3751     -2522.7248     -1208.3497      1.7525001     0.48799152      1.0980489   0.0059270812
