     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      3110.5275     -3731.9567     -621.42916      4.1473700     0.93695686      1.0979885  0.00051797712
             11     0.10975419      3080.7359     -3702.1673     -621.43141      4.1076479     0.92798299      1.0980489   0.0056796045
             21     0.20953072      2998.9990     -3620.4355     -621.43646      3.9986654     0.90336211      1.0980489    0.010748602
             31     0.30930726      2859.4273     -3480.8725     -621.44521      3.8125697     0.86132015      1.0980489    0.015632004
             41     0.40908380      2654.4448     -3275.8973     -621.45251      3.5392597     0.79957507      1.0980489    0.020220570
             51     0.50886033      2381.1316     -3002.5815     -621.44985      3.1748422     0.71724735      1.0980489    0.024383957
             61     0.60863687      2053.9719     -2675.3986     -621.42669      2.7386292     0.61869990      1.0980489    0.027975776
             71     0.70841340      1717.6483     -2339.0345     -621.38625      2.2901977     0.51739209      1.0980489    0.030858494
             81     0.80818994      1437.2960     -2058.6525     -621.35650      1.9163947     0.43294404      1.0980489    0.032949192
             91     0.90796647      1259.7611     -1881.1166     -621.35543      1.6796815     0.37946677      1.0980489    0.034259253
            101      1.0077430      1188.6618     -1810.0346     -621.37272      1.5848825     0.35805016      1.0980489    0.034891779
            111      1.1075195      1197.0970     -1818.4898     -621.39283      1.5961293     0.36059099      1.0980489    0.035000423
            121      1.2072961      1250.3240     -1871.7329     -621.40884      1.6670987     0.37662411      1.0980489    0.034744103
            131      1.3070726      1318.6451     -1940.0641     -621.41903      1.7581935     0.39720387      1.0980489    0.034258569
            141      1.4068492      1382.0058     -2003.4289     -621.42310      1.8426743     0.41628944      1.0980489    0.033645264
            151      1.5066257      1430.6117     -2052.0342     -621.42253      1.9074823     0.43093059      1.0980489    0.032971579
            161      1.6064022      1462.9931     -2084.4126     -621.41947      1.9506575     0.44068456      1.0980489    0.032277247
            171      1.7061788      1482.5509     -2103.9667     -621.41586      1.9767345     0.44657577      1.0980489    0.031582921
            181      1.8059553      1494.0258     -2115.4392     -621.41335      1.9920344     0.45003227      1.0980489    0.030898068
            191      1.9057318      1501.0991     -2122.5115     -621.41238      2.0014655     0.45216289      1.0980489    0.030226605
            201      2.0055084      1505.9460     -2127.3577     -621.41172      2.0079280     0.45362287      1.0980489    0.029569967
            211      2.1052849      1509.9649     -2131.3761     -621.41121      2.0132865     0.45483345      1.0980489    0.028928494
            221      2.2050614      1513.7302     -2135.1419     -621.41172      2.0183069     0.45596763      1.0980489    0.028302154
            231      2.3048380      1516.5050     -2137.9178     -621.41281      2.0220067     0.45680347      1.0980489    0.027690823
            241      2.4046145      1516.9175     -2138.3310     -621.41358      2.0225566     0.45692771      1.0980489    0.027093982
            251      2.5043910      1514.0147     -2135.4286     -621.41388      2.0186863     0.45605334      1.0980489    0.026510250
