     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      5399.4062     -3731.7753      1667.6309      7.1992083     0.93695685      1.0979885  0.00089913009
             11     0.10975419      5347.2148     -3679.5915      1667.6233      7.1296198     0.92790010      1.0980489   0.0098587669
             21     0.20953072      5199.3018     -3531.6993      1667.6025      6.9324024     0.90223281      1.0980489    0.018653438
             31     0.30930726      4931.5004     -3263.9332      1667.5672      6.5753339     0.85576134      1.0980489    0.027101422
             41     0.40908380      4510.6732     -2843.1344      1667.5388      6.0142310     0.78273537      1.0980489    0.034958013
             51     0.50886033      3928.6600     -2261.0867      1667.5733      5.2382133     0.68173884      1.0980489    0.041894356
             61     0.60863687      3275.5007     -1607.8073      1667.6934      4.3673343     0.56839636      1.0980489    0.047536345
             71     0.70841340      2742.6033     -1074.8326      1667.7706      3.6568044     0.47592287      1.0980489    0.051621321
             81     0.80818994      2452.4140     -784.66579      1667.7482      3.2698854     0.42556645      1.0980489    0.054169739
             91     0.90796647      2377.7401     -710.04398      1667.6961      3.1703202     0.41260831      1.0980489    0.055460686
            101      1.0077430      2429.6984     -762.04686      1667.6515      3.2395979     0.42162461      1.0980489    0.055865164
            111      1.1075195      2525.2201     -857.59540      1667.6247      3.3669601     0.43820046      1.0980489    0.055715861
            121      1.2072961      2609.7439     -942.12572      1667.6182      3.4796586     0.45286785      1.0980489    0.055253986
            131      1.3070726      2663.6541     -996.02769      1667.6264      3.5515388     0.46222286      1.0980489    0.054626560
            141      1.4068492      2693.6416     -1026.0036      1667.6380      3.5915222     0.46742658      1.0980489    0.053910774
            151      1.5066257      2714.4139     -1046.7699      1667.6441      3.6192186     0.47103119      1.0980489    0.053145536
            161      1.6064022      2734.1901     -1066.5480      1667.6421      3.6455868     0.47446294      1.0980489    0.052354690
            171      1.7061788      2751.9145     -1084.2731      1667.6414      3.6692193     0.47753865      1.0980489    0.051556540
            181      1.8059553      2766.3044     -1098.6617      1667.6427      3.6884059     0.48003572      1.0980489    0.050764330
            191      1.9057318      2778.6723     -1111.0309      1667.6414      3.7048964     0.48218192      1.0980489    0.049986739
            201      2.0055084      2786.7622     -1119.1234      1667.6389      3.7156830     0.48358576      1.0980489    0.049229730
            211      2.1052849      2786.8787     -1119.2409      1667.6378      3.7158382     0.48360597      1.0980489    0.048496063
            221      2.2050614      2777.8177     -1110.1830      1667.6347      3.7037569     0.48203362      1.0980489    0.047784238
            231      2.3048380      2756.9166     -1089.2851      1667.6315      3.6758888     0.47840667      1.0980489    0.047088965
            241      2.4046145      2725.7624     -1058.1167      1667.6457      3.6343498     0.47300048      1.0980489    0.046400949
            251      2.5043910      2703.8734     -1036.2273      1667.6461      3.6051646     0.46920210      1.0980489    0.045709069
            261      2.6041676      2691.7994     -1024.1689      1667.6305      3.5890659     0.46710690      1.0980489    0.045008955
            271      2.7039441      2669.8580     -1002.2239      1667.6340      3.5598106     0.46329941      1.0980489    0.044302185
            281      2.8037206      2639.5643     -971.91891      1667.6454      3.5194191     0.45804256      1.0980489    0.043587447
            291      2.9034972      2615.3843     -947.73223      1667.6521      3.4871791     0.45384662      1.0980489    0.042860616
            301      3.0032737      2607.0582     -939.40599      1667.6522      3.4760776     0.45240179      1.0980489    0.042119786
            311      3.1030503      2614.8615     -947.21064      1667.6509      3.4864821     0.45375590      1.0980489    0.041367685
            321      3.2028268      2635.8092     -968.15886      1667.6503      3.5144122     0.45739094      1.0980489    0.040610455
            331      3.3026033      2667.2968     -999.64911      1667.6477      3.5563957     0.46285497      1.0980489    0.039855717
            341      3.4023799      2703.7689     -1036.1264      1667.6425      3.6050252     0.46918397      1.0980489    0.039111469
            351      3.5021564      2736.9535     -1069.3131      1667.6404      3.6492714     0.47494247      1.0980489    0.038384877
            361      3.6019329      2762.4809     -1094.8381      1667.6428      3.6833079     0.47937224      1.0980489    0.037680907
            371      3.7017095      2780.9829     -1113.3393      1667.6436      3.7079773     0.48258288      1.0980489    0.037002104
            381      3.8014860      2791.8050     -1124.1630      1667.6421      3.7224067     0.48446084      1.0980489    0.036349482
            391      3.9012625      2791.5886     -1123.9464      1667.6423      3.7221182     0.48442329      1.0980489    0.035722902
            401      4.0010391      2780.7082     -1113.0583      1667.6499      3.7076109     0.48253521      1.0980489    0.035120689
            411      4.1008156      2769.2124     -1101.5543      1667.6581      3.6922832     0.48054035      1.0980489    0.034539947
            421      4.2005921      2767.7101     -1100.0543      1667.6558      3.6902801     0.48027965      1.0980489    0.033978625
            431      4.3003687      2774.2814     -1106.6324      1667.6490      3.6990418     0.48141996      1.0980489    0.033437167
            441      4.4001452      2780.9878     -1113.3379      1667.6499      3.7079837     0.48258372      1.0980489    0.032917191
            451      4.4999218      2789.9627     -1122.3039      1667.6587      3.7199502     0.48414113      1.0980489    0.032419388
            461      4.5996983      2812.2883     -1144.6284      1667.6599      3.7497177     0.48801529      1.0980489    0.031944260
            471      4.6994748      2848.7287     -1181.0810      1667.6477      3.7983050     0.49433878      1.0980489    0.031494809
            481      4.7992514      2880.6549     -1213.0222      1667.6327      3.8408732     0.49987893      1.0980489    0.031076636
            491      4.8990279      2885.9084     -1218.2812      1667.6272      3.8478778     0.50079055      1.0980489    0.030693969
            501      4.9988044      2856.4686     -1188.8347      1667.6339      3.8086248     0.49568188      1.0980489    0.030345493
            511      5.0985810      2804.1964     -1136.5461      1667.6502      3.7389285     0.48661110      1.0980489    0.030023561
            521      5.1983575      2753.9198     -1086.2577      1667.6621      3.6718931     0.47788663      1.0980489    0.029717403
            531      5.2981340      2724.4433     -1056.7811      1667.6622      3.6325911     0.47277159      1.0980489    0.029418185
            541      5.3979106      2717.6433     -1049.9891      1667.6542      3.6235244     0.47159158      1.0980489    0.029122073
            551      5.4976871      2721.6236     -1053.9780      1667.6456      3.6288315     0.47228228      1.0980489    0.028829700
            561      5.5974636      2723.3119     -1055.6687      1667.6431      3.6310825     0.47257524      1.0980489    0.028543255
            571      5.6972402      2718.4248     -1050.7791      1667.6457      3.6245664     0.47172719      1.0980489    0.028263891
            581      5.7970167      2710.3457     -1042.6970      1667.6487      3.6137943     0.47032524      1.0980489    0.027991159
            591      5.8967933      2703.9593     -1036.3089      1667.6504      3.6052790     0.46921700      1.0980489    0.027723871
            601      5.9965698      2702.9919     -1035.3394      1667.6525      3.6039892     0.46904913      1.0980489    0.027461134
            611      6.0963463      2711.8642     -1044.2084      1667.6558      3.6158189     0.47058874      1.0980489    0.027203044
            621      6.1961229      2735.6588     -1068.0002      1667.6586      3.6475451     0.47471781      1.0980489    0.026951334
            631      6.2958994      2775.2465     -1107.5961      1667.6504      3.7003286     0.48158744      1.0980489    0.026709936
            641      6.3956759      2815.7209     -1148.0862      1667.6346      3.7542945     0.48861094      1.0980489    0.026484607
            651      6.4954525      2832.2666     -1164.6391      1667.6275      3.7763555     0.49148212      1.0980489    0.026280360
            661      6.5952290      2812.7388     -1145.1040      1667.6348      3.7503184     0.48809347      1.0980489    0.026098082
            671      6.6950055      2767.2182     -1099.5696      1667.6485      3.6896242     0.48019429      1.0980489    0.025933534
            681      6.7947821      2718.1355     -1050.4763      1667.6592      3.6241807     0.47167700      1.0980489    0.025779419
            691      6.8945586      2684.6809     -1017.0184      1667.6625      3.5795745     0.46587163      1.0980489    0.025628716
            701      6.9943351      2675.6751     -1008.0099      1667.6652      3.5675668     0.46430885      1.0980489    0.025477015
            711      7.0941117      2698.1480     -1030.4791      1667.6689      3.5975306     0.46820856      1.0980489    0.025323263
            721      7.1938882      2754.4644     -1086.8126      1667.6518      3.6726192     0.47798113      1.0980489    0.025170442
            731      7.2936648      2820.5562     -1152.9178      1667.6385      3.7607417     0.48945002      1.0980489    0.025025466
            741      7.3934413      2873.8430     -1206.1995      1667.6435      3.8317907     0.49869686      1.0980489    0.024895489
            751      7.4932178      2915.1865     -1247.5374      1667.6491      3.8869153     0.50587117      1.0980489    0.024784936
            761      7.5929944      2948.2641     -1280.6189      1667.6452      3.9310189     0.51161113      1.0980489    0.024696256
            771      7.6927709      2965.7274     -1298.0886      1667.6388      3.9543031     0.51464151      1.0980489    0.024631080
            781      7.7925474      2956.8671     -1289.2314      1667.6357      3.9424895     0.51310400      1.0980489    0.024589720
            791      7.8923240      2918.1491     -1250.5101      1667.6390      3.8908655     0.50638528      1.0980489    0.024570139
            801      7.9921005      2856.5468     -1188.8982      1667.6486      3.8087290     0.49569545      1.0980489    0.024567691
            811      8.0918770      2787.8293     -1120.1724      1667.6569      3.7171057     0.48377092      1.0980489    0.024575969
            821      8.1916536      2726.6747     -1059.0169      1667.6578      3.6355662     0.47315879      1.0980489    0.024588595
            831      8.2914301      2676.8566     -1009.2008      1667.6558      3.5691421     0.46451387      1.0980489    0.024600814
            841      8.3912066      2638.2416     -970.58298      1667.6586      3.5176554     0.45781303      1.0980489    0.024609655
            851      8.4909832      2615.5267     -947.86315      1667.6635      3.4873689     0.45387132      1.0980489    0.024613372
            861      8.5907597      2615.6027     -947.93932      1667.6634      3.4874703     0.45388452      1.0980489    0.024611437
            871      8.6905362      2636.9121     -969.25561      1667.6565      3.5158828     0.45758232      1.0980489    0.024604958
            881      8.7903128      2667.5295     -999.88056      1667.6489      3.5567060     0.46289535      1.0980489    0.024596313
            891      8.8900893      2693.5216     -1025.8785      1667.6431      3.5913621     0.46740575      1.0980489    0.024587881
            901      8.9898659      2703.9264     -1036.2851      1667.6413      3.6052353     0.46921130      1.0980489    0.024580865
            911      9.0896424      2695.1992     -1027.5529      1667.6463      3.5935989     0.46769686      1.0980489    0.024574559
            921      9.1894189      2674.2387     -1006.5846      1667.6542      3.5656516     0.46405960      1.0980489    0.024566433
            931      9.2891955      2652.4845     -984.82980      1667.6547      3.5366460     0.46028460      1.0980489    0.024553660
            941      9.3889720      2633.1938     -965.54242      1667.6514      3.5109251     0.45693709      1.0980489    0.024535176
            951      9.4887485      2614.2152     -946.56035      1667.6548      3.4856203     0.45364374      1.0980489    0.024511874
            961      9.5885251      2601.4725     -933.81195      1667.6606      3.4686300     0.45143251      1.0980489    0.024485170
            971      9.6883016      2603.6297     -935.96789      1667.6618      3.4715063     0.45180685      1.0980489    0.024456347
            981      9.7880781      2622.7289     -955.07061      1667.6583      3.4969718     0.45512112      1.0980489    0.024426703
            991      9.8878547      2652.7739     -985.12512      1667.6488      3.5370319     0.46033482      1.0980489    0.024397575
           1001      9.9876312      2679.2876     -1011.6446      1667.6430      3.5723835     0.46493573      1.0980489    0.024370323
           1011      10.087408      2693.1375     -1025.4918      1667.6457      3.5908500     0.46733910      1.0980489    0.024346076
           1021      10.187184      2697.0842     -1029.4338      1667.6503      3.5961122     0.46802396      1.0980489    0.024325560
           1031      10.286961      2697.1859     -1029.5359      1667.6499      3.5962478     0.46804161      1.0980489    0.024309259
           1041      10.386737      2693.7512     -1026.1067      1667.6445      3.5916683     0.46744559      1.0980489    0.024297601
           1051      10.486514      2680.4433     -1012.8049      1667.6384      3.5739244     0.46513628      1.0980489    0.024290676
           1061      10.586290      2651.4866     -983.84663      1667.6400      3.5353155     0.46011144      1.0980489    0.024287280
           1071      10.686067      2612.4936     -944.84488      1667.6487      3.4833248     0.45334499      1.0980489    0.024284191
           1081      10.785843      2578.9954     -911.34007      1667.6553      3.4386605     0.44753206      1.0980489    0.024277128
           1091      10.885620      2563.6207     -895.96148      1667.6593      3.4181610     0.44486411      1.0980489    0.024262940
           1101      10.985397      2573.1230     -905.46341      1667.6596      3.4308306     0.44651302      1.0980489    0.024241212
           1111      11.085173      2604.6707     -937.02665      1667.6440      3.4728942     0.45198749      1.0980489    0.024214580
           1121      11.184950      2635.2034     -967.57440      1667.6290      3.5136045     0.45728582      1.0980489    0.024187728
           1131      11.284726      2642.4071     -974.77205      1667.6350      3.5232094     0.45853587      1.0980489    0.024164790
           1141      11.384503      2633.7727     -966.11720      1667.6555      3.5116969     0.45703754      1.0980489    0.024147187
           1151      11.484279      2636.7930     -969.12905      1667.6639      3.5157240     0.45756166      1.0980489    0.024134345
           1161      11.584056      2663.2840     -995.62945      1667.6545      3.5510453     0.46215863      1.0980489    0.024126111
           1171      11.683832      2699.2023     -1031.5600      1667.6423      3.5989364     0.46839152      1.0980489    0.024123785
           1181      11.783609      2725.7360     -1058.0946      1667.6414      3.6343147     0.47299591      1.0980489    0.024128950
           1191      11.883385      2738.3749     -1070.7275      1667.6474      3.6511665     0.47518912      1.0980489    0.024142038
