     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      3873.4871     -3731.8962      141.59086      5.1646495     0.93695686      1.0979885  0.00064502811
             11     0.10975419      3836.2744     -3694.6874      141.58709      5.1150326     0.92795550      1.0980489   0.0070726749
             21     0.20953072      3733.0739     -3591.4969      141.57695      4.9774318     0.90299233      1.0980489    0.013383985
             31     0.30930726      3553.3734     -3411.8118      141.56156      4.7378312     0.85952464      1.0980489    0.019458492
             41     0.40908380      3283.1622     -3141.6146      141.54756      4.3775496     0.79416330      1.0980489    0.025147687
             51     0.50886033      2916.8805     -2775.3268      141.55369      3.8891740     0.70556353      1.0980489    0.030266098
             61     0.60863687      2482.8850     -2341.2859      141.59909      3.3105133     0.60058445      1.0980489    0.034601728
             71     0.70841340      2062.9735     -1921.3122      141.66125      2.7506313     0.49901215      1.0980489    0.037967115
             81     0.80818994      1754.2621     -1612.5768      141.68529      2.3390161     0.42433802      1.0980489    0.040283101
             91     0.90796647      1597.2484     -1455.5802      141.66822      2.1296645     0.38635803      1.0980489    0.041624891
            101      1.0077430      1567.1611     -1425.5225      141.63861      2.0895482     0.37908023      1.0980489    0.042181750
            111      1.1075195      1613.9868     -1472.3736      141.61316      2.1519824     0.39040687      1.0980489    0.042178073
            121      1.2072961      1691.0596     -1549.4630      141.59663      2.2547461     0.40905000      1.0980489    0.041815208
            131      1.3070726      1765.7299     -1624.1400      141.58983      2.3543065     0.42711197      1.0980489    0.041245830
            141      1.4068492      1821.9861     -1680.3950      141.59116      2.4293148     0.44071978      1.0980489    0.040570803
            151      1.5066257      1857.9073     -1716.3108      141.59649      2.4772097     0.44940874      1.0980489    0.039848573
            161      1.6064022      1879.3346     -1737.7333      141.60129      2.5057794     0.45459179      1.0980489    0.039109342
            171      1.7061788      1893.2266     -1751.6225      141.60405      2.5243021     0.45795212      1.0980489    0.038368066
            181      1.8059553      1903.5660     -1761.9614      141.60456      2.5380880     0.46045311      1.0980489    0.037632923
            191      1.9057318      1911.6609     -1770.0558      141.60511      2.5488812     0.46241119      1.0980489    0.036908970
            201      2.0055084      1918.5614     -1776.9559      141.60552      2.5580819     0.46408036      1.0980489    0.036199251
            211      2.1052849      1924.6505     -1783.0456      141.60490      2.5662006     0.46555324      1.0980489    0.035505635
            221      2.2050614      1928.4473     -1786.8433      141.60398      2.5712631     0.46647165      1.0980489    0.034829256
            231      2.3048380      1928.1380     -1786.5350      141.60299      2.5708507     0.46639684      1.0980489    0.034170018
            241      2.4046145      1922.6924     -1781.0911      141.60132      2.5635898     0.46507959      1.0980489    0.033526145
            251      2.5043910      1911.0201     -1769.4194      141.60077      2.5480269     0.46225620      1.0980489    0.032894209
            261      2.6041676      1894.5052     -1752.8995      141.60572      2.5260070     0.45826142      1.0980489    0.032269053
            271      2.7039441      1880.6385     -1739.0307      141.60777      2.5075180     0.45490720      1.0980489    0.031644690
            281      2.8037206      1872.4819     -1730.8791      141.60282      2.4966426     0.45293420      1.0980489    0.031017271
            291      2.9034972      1863.6826     -1722.0809      141.60175      2.4849102     0.45080574      1.0980489    0.030385809
            301      3.0032737      1852.1213     -1710.5158      141.60549      2.4694950     0.44800917      1.0980489    0.029749416
            311      3.1030503      1842.4357     -1700.8272      141.60849      2.4565810     0.44566633      1.0980489    0.029106351
            321      3.2028268      1839.1128     -1697.5029      141.60996      2.4521504     0.44486256      1.0980489    0.028455526
            331      3.3026033      1844.0955     -1702.4844      141.61102      2.4587939     0.44606780      1.0980489    0.027797668
            341      3.4023799      1858.4055     -1716.7934      141.61216      2.4778740     0.44952926      1.0980489    0.027135415
            351      3.5021564      1882.4223     -1740.8109      141.61136      2.5098963     0.45533867      1.0980489    0.026473150
            361      3.6019329      1913.9362     -1772.3281      141.60809      2.5519150     0.46296157      1.0980489    0.025816807
            371      3.7017095      1947.1083     -1805.5047      141.60360      2.5961444     0.47098556      1.0980489    0.025173150
            381      3.8014860      1974.7584     -1833.1571      141.60132      2.6330112     0.47767384      1.0980489    0.024548317
            391      3.9012625      1992.6542     -1851.0515      141.60261      2.6568722     0.48200263      1.0980489    0.023946292
            401      4.0010391      2001.5341     -1859.9287      141.60539      2.6687122     0.48415060      1.0980489    0.023368336
            411      4.1008156      2004.5383     -1862.9315      141.60684      2.6727178     0.48487730      1.0980489    0.022813686
