     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      5575.4738     -3731.7614      1843.7124      7.4339651     0.93695685      1.0979885  0.00092844955
             11     0.10975419      5521.5420     -3677.8379      1843.7040      7.3620560     0.92789362      1.0980489    0.010180235
             21     0.20953072      5368.3097     -3524.6302      1843.6796      7.1577463     0.90214299      1.0980489    0.019261333
             31     0.30930726      5089.6373     -3245.9960      1843.6413      6.7861831     0.85531216      1.0980489    0.027982396
             41     0.40908380      4649.6196     -2806.0086      1843.6109      6.1994927     0.78136730      1.0980489    0.036085983
             51     0.50886033      4040.4012     -2196.7500      1843.6511      5.3872015     0.67898831      1.0980489    0.043223679
             61     0.60863687      3362.9506     -1519.1696      1843.7810      4.4839342     0.56514293      1.0980489    0.049000689
             71     0.70841340      2822.7539     -978.89867      1843.8552      3.7636719     0.47436302      1.0980489    0.053150069
             81     0.80818994      2539.6094     -695.78324      1843.8261      3.3861458     0.42678066      1.0980489    0.055712255
             91     0.90796647      2475.6999     -631.92851      1843.7714      3.3009332     0.41604069      1.0980489    0.056993618
            101      1.0077430      2535.6350     -691.90908      1843.7259      3.3808467     0.42611277      1.0980489    0.057384440
            111      1.1075195      2633.7460     -790.04695      1843.6990      3.5116613     0.44260030      1.0980489    0.057226250
            121      1.2072961      2716.1524     -872.45775      1843.6946      3.6215365     0.45644866      1.0980489    0.056761199
            131      1.3070726      2766.4228     -922.71790      1843.7049      3.6885638     0.46489660      1.0980489    0.056133248
            141      1.4068492      2794.2492     -950.53266      1843.7166      3.7256656     0.46957282      1.0980489    0.055416439
            151      1.5066257      2815.1318     -971.41017      1843.7216      3.7535091     0.47308213      1.0980489    0.054648574
            161      1.6064022      2835.9277     -992.20797      1843.7197      3.7812369     0.47657688      1.0980489    0.053854186
            171      1.7061788      2854.2623     -1010.5427      1843.7196      3.8056831     0.47965801      1.0980489    0.053052577
            181      1.8059553      2869.2134     -1025.4919      1843.7215      3.8256179     0.48217053      1.0980489    0.052257501
            191      1.9057318      2881.9479     -1038.2286      1843.7193      3.8425972     0.48431056      1.0980489    0.051478044
            201      2.0055084      2889.2890     -1045.5725      1843.7164      3.8523853     0.48554422      1.0980489    0.050720439
