     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      2054.1220     -3732.0404     -1677.9184      2.7388293     0.93695686      1.0979885  0.00034206036
             11     0.10975419      2034.5304     -3712.4496     -1677.9192      2.7127072     0.92802048      1.0980489   0.0037507111
             21     0.20953072      1981.5689     -3659.4900     -1677.9211      2.6420918     0.90386286      1.0980489   0.0070989046
             31     0.30930726      1893.5370     -3571.4610     -1677.9240      2.5247160     0.86370846      1.0980489    0.010328548
             41     0.40908380      1768.5717     -3446.4978     -1677.9261      2.3580956     0.80670741      1.0980489    0.013376046
             51     0.50886033      1606.7143     -3284.6392     -1677.9249      2.1422857     0.73287858      1.0980489    0.016171012
             61     0.60863687      1413.6056     -3091.5233     -1677.9177      1.8848075     0.64479496      1.0980489    0.018638101
             71     0.70841340      1204.6710     -2882.5735     -1677.9026      1.6062280     0.54949256      1.0980489    0.020704345
             81     0.80818994      1005.7967     -2683.6815     -1677.8848      1.3410623     0.45877906      1.0980489    0.022313099
             91     0.90796647      845.68230     -2523.5554     -1677.8731      1.1275764     0.38574527      1.0980489    0.023440894
            101      1.0077430      742.90778     -2420.7802     -1677.8724     0.99054371     0.33886622      1.0980489    0.024107591
            111      1.1075195      699.09361     -2376.9735     -1677.8799     0.93212481     0.31888105      1.0980489    0.024372134
            121      1.2072961      702.67658     -2380.5666     -1677.8900     0.93690211     0.32051536      1.0980489    0.024316554
            131      1.3070726      736.90045     -2414.7996     -1677.8991     0.98253394     0.33612607      1.0980489    0.024027850
            141      1.4068492      785.75370     -2463.6593     -1677.9056      1.0476716     0.35840974      1.0980489    0.023584748
            151      1.5066257      836.78575     -2514.6956     -1677.9098      1.1157143     0.38168724      1.0980489    0.023050895
            161      1.6064022      881.90480     -2559.8161     -1677.9113      1.1758731     0.40226762      1.0980489    0.022473060
            171      1.7061788      917.12245     -2595.0335     -1677.9110      1.2228299     0.41833162      1.0980489    0.021882469
            181      1.8059553      941.69581     -2619.6055     -1677.9097      1.2555944     0.42954039      1.0980489    0.021297742
            191      1.9057318      956.96427     -2634.8724     -1677.9081      1.2759524     0.43650487      1.0980489    0.020728335
            201      2.0055084      965.24610     -2643.1523     -1677.9062      1.2869948     0.44028251      1.0980489    0.020177750
            211      2.1052849      968.98186     -2646.8870     -1677.9051      1.2919758     0.44198652      1.0980489    0.019646084
            221      2.2050614      970.25099     -2648.1551     -1677.9041      1.2936680     0.44256541      1.0980489    0.019131818
            231      2.3048380      970.60348     -2648.5071     -1677.9036      1.2941380     0.44272619      1.0980489    0.018632947
            241      2.4046145      970.88585     -2648.7896     -1677.9037      1.2945145     0.44285499      1.0980489    0.018147600
            251      2.5043910      971.16375     -2649.0679     -1677.9042      1.2948850     0.44298175      1.0980489    0.017674269
            261      2.6041676      970.95144     -2648.8561     -1677.9046      1.2946019     0.44288491      1.0980489    0.017211700
            271      2.7039441      969.74831     -2647.6533     -1677.9050      1.2929977     0.44233612      1.0980489    0.016758622
            281      2.8037206      967.47266     -2645.3774     -1677.9047      1.2899635     0.44129812      1.0980489    0.016313541
            291      2.9034972      964.70570     -2642.6096     -1677.9039      1.2862743     0.44003601      1.0980489    0.015874723
            301      3.0032737      962.89186     -2640.7943     -1677.9025      1.2838558     0.43920865      1.0980489    0.015440416
            311      3.1030503      963.98221     -2641.8839     -1677.9017      1.2853096     0.43970600      1.0980489    0.015009329
            321      3.2028268      969.04385     -2646.9460     -1677.9021      1.2920585     0.44201479      1.0980489    0.014581194
            331      3.3026033      977.22544     -2655.1289     -1677.9035      1.3029673     0.44574670      1.0980489    0.014156964
            341      3.4023799      986.55194     -2664.4564     -1677.9044      1.3154026     0.45000085      1.0980489    0.013738366
            351      3.5021564      995.40421     -2673.3087     -1677.9045      1.3272056     0.45403867      1.0980489    0.013327185
            361      3.6019329      1003.1257     -2681.0298     -1677.9042      1.3375009     0.45756071      1.0980489    0.012924786
            371      3.7017095      1009.9741     -2687.8775     -1677.9034      1.3466322     0.46068453      1.0980489    0.012531996
            381      3.8014860      1016.8981     -2694.8005     -1677.9025      1.3558641     0.46384277      1.0980489    0.012149267
            391      3.9012625      1025.0491     -2702.9511     -1677.9020      1.3667321     0.46756074      1.0980489    0.011776986
            401      4.0010391      1035.0650     -2712.9674     -1677.9024      1.3800866     0.47212933      1.0980489    0.011415798
            411      4.1008156      1046.4624     -2724.3659     -1677.9036      1.3952832     0.47732809      1.0980489    0.011066745
            421      4.2005921      1057.5667     -2735.4717     -1677.9050      1.4100889     0.48239315      1.0980489    0.010731130
            431      4.3003687      1066.1930     -2744.0990     -1677.9060      1.4215906     0.48632791      1.0980489    0.010410097
            441      4.4001452      1070.7316     -2748.6379     -1677.9063      1.4276421     0.48839812      1.0980489    0.010104172
            451      4.4999218      1071.0059     -2748.9113     -1677.9054      1.4280079     0.48852326      1.0980489   0.0098129833
            461      4.5996983      1068.3362     -2746.2403     -1677.9041      1.4244483     0.48730550      1.0980489   0.0095353311
            471      4.6994748      1064.7712     -2742.6739     -1677.9028      1.4196949     0.48567936      1.0980489   0.0092695681
            481      4.7992514      1062.2127     -2740.1147     -1677.9019      1.4162837     0.48451238      1.0980489   0.0090140548
            491      4.8990279      1062.0783     -2739.9795     -1677.9012      1.4161044     0.48445105      1.0980489   0.0087675031
            501      4.9988044      1065.2168     -2743.1179     -1677.9011      1.4202891     0.48588266      1.0980489   0.0085291734
            511      5.0985810      1071.7874     -2749.6889     -1677.9015      1.4290498     0.48887971      1.0980489   0.0082989467
            521      5.1983575      1081.1986     -2759.1009     -1677.9023      1.4415981     0.49317249      1.0980489   0.0080772780
            531      5.2981340      1092.3034     -2770.2065     -1677.9031      1.4564045     0.49823776      1.0980489   0.0078650390
            541      5.3979106      1103.7023     -2781.6064     -1677.9041      1.4716031     0.50343724      1.0980489   0.0076632972
            551      5.4976871      1114.0136     -2791.9185     -1677.9049      1.4853515     0.50814056      1.0980489   0.0074730825
            561      5.5974636      1122.0844     -2799.9898     -1677.9054      1.4961125     0.51182194      1.0980489   0.0072951866
            571      5.6972402      1127.2207     -2805.1262     -1677.9055      1.5029609     0.51416478      1.0980489   0.0071300176
            581      5.7970167      1129.3698     -2807.2751     -1677.9053      1.5058264     0.51514508      1.0980489   0.0069775350
            591      5.8967933      1128.9926     -2806.8976     -1677.9050      1.5053234     0.51497299      1.0980489   0.0068372855
            601      5.9965698      1126.5759     -2804.4807     -1677.9049      1.5021011     0.51387065      1.0980489   0.0067085139
            611      6.0963463      1122.3244     -2800.2293     -1677.9049      1.4964326     0.51193142      1.0980489   0.0065902497
            621      6.1961229      1116.4700     -2794.3743     -1677.9043      1.4886267     0.50926101      1.0980489   0.0064813272
            631      6.2958994      1109.8243     -2787.7275     -1677.9032      1.4797657     0.50622967      1.0980489   0.0063804113
            641      6.3956759      1103.6382     -2781.5409     -1677.9026      1.4715176     0.50340800      1.0980489   0.0062861326
            651      6.4954525      1098.8750     -2776.7775     -1677.9026      1.4651666     0.50123530      1.0980489   0.0061972944
            661      6.5952290      1095.7153     -2773.6185     -1677.9032      1.4609537     0.49979407      1.0980489   0.0061130124
            671      6.6950055      1093.7187     -2771.6221     -1677.9034      1.4582915     0.49888333      1.0980489   0.0060327091
            681      6.7947821      1092.3303     -2770.2339     -1677.9037      1.4564404     0.49825004      1.0980489   0.0059560078
            691      6.8945586      1091.1785     -2769.0822     -1677.9037      1.4549047     0.49772469      1.0980489   0.0058826229
            701      6.9943351      1089.8812     -2767.7854     -1677.9042      1.4531750     0.49713294      1.0980489   0.0058123000
            711      7.0941117      1087.8660     -2765.7705     -1677.9045      1.4504880     0.49621372      1.0980489   0.0057447674
            721      7.1938882      1084.6911     -2762.5954     -1677.9043      1.4462548     0.49476553      1.0980489   0.0056796625
            731      7.2936648      1080.6313     -2758.5353     -1677.9039      1.4408418     0.49291375      1.0980489   0.0056164822
            741      7.3934413      1076.5552     -2754.4591     -1677.9039      1.4354070     0.49105449      1.0980489   0.0055546381
            751      7.4932178      1072.9626     -2750.8668     -1677.9042      1.4306168     0.48941576      1.0980489   0.0054935864
            761      7.5929944      1069.6854     -2747.5898     -1677.9044      1.4262472     0.48792091      1.0980489   0.0054328862
            771      7.6927709      1066.6597     -2744.5639     -1677.9042      1.4222129     0.48654080      1.0980489   0.0053721504
            781      7.7925474      1064.2597     -2742.1637     -1677.9040      1.4190129     0.48544606      1.0980489   0.0053110237
            791      7.8923240      1062.7624     -2740.6666     -1677.9042      1.4170165     0.48476309      1.0980489   0.0052492336
            801      7.9921005      1062.0290     -2739.9331     -1677.9041      1.4160387     0.48442857      1.0980489   0.0051866301
            811      8.0918770      1061.8613     -2739.7650     -1677.9037      1.4158151     0.48435209      1.0980489   0.0051231602
            821      8.1916536      1062.5206     -2740.4235     -1677.9028      1.4166942     0.48465282      1.0980489   0.0050588292
            831      8.2914301      1064.7094     -2742.6118     -1677.9024      1.4196125     0.48565118      1.0980489   0.0049937168
            841      8.3912066      1069.0423     -2746.9447     -1677.9024      1.4253898     0.48762759      1.0980489   0.0049280505
            851      8.4909832      1075.3950     -2753.2981     -1677.9031      1.4338600     0.49052528      1.0980489   0.0048622717
            861      8.5907597      1082.7086     -2760.6127     -1677.9041      1.4436114     0.49386124      1.0980489   0.0047970174
            871      8.6905362      1089.3081     -2767.2137     -1677.9056      1.4524108     0.49687152      1.0980489   0.0047329993
            881      8.7903128      1093.5548     -2771.4611     -1677.9063      1.4580731     0.49880860      1.0980489   0.0046708231
            891      8.8900893      1094.4393     -2772.3458     -1677.9065      1.4592524     0.49921204      1.0980489   0.0046108269
            901      8.9898659      1091.8648     -2769.7708     -1677.9060      1.4558198     0.49803774      1.0980489   0.0045530026
            911      9.0896424      1086.5893     -2764.4946     -1677.9053      1.4487857     0.49563138      1.0980489   0.0044970155
            921      9.1894189      1079.9022     -2757.8066     -1677.9044      1.4398696     0.49258115      1.0980489   0.0044423038
            931      9.2891955      1073.1914     -2751.0954     -1677.9040      1.4309219     0.48952013      1.0980489   0.0043882148
            941      9.3889720      1067.6237     -2745.5274     -1677.9037      1.4234982     0.48698050      1.0980489   0.0043341349
            951      9.4887485      1064.0218     -2741.9252     -1677.9034      1.4186957     0.48533756      1.0980489   0.0042795827
            961      9.5885251      1063.0582     -2740.9611     -1677.9029      1.4174109     0.48489802      1.0980489   0.0042242622
            971      9.6883016      1065.4673     -2743.3698     -1677.9025      1.4206230     0.48599688      1.0980489   0.0041681066
            981      9.7880781      1071.7468     -2749.6496     -1677.9027      1.4289958     0.48886122      1.0980489   0.0041113406
            991      9.8878547      1081.5005     -2759.4040     -1677.9035      1.4420007     0.49331021      1.0980489   0.0040545282
