     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      4166.9331     -3731.8730      435.06009      5.5559108     0.93695686      1.0979885  0.00069389387
             11     0.10975419      4126.8540     -3691.7983      435.05573      5.5024721     0.92794487      1.0980489   0.0076084669
             21     0.20953072      4015.2427     -3580.1988      435.04386      5.3536569     0.90284847      1.0980489    0.014397478
             31     0.30930726      3819.4283     -3384.4032      435.02509      5.0925710     0.85881857      1.0980489    0.020929344
             41     0.40908380      3522.3855     -3087.3761      435.00946      4.6965140     0.79202694      1.0980489    0.027038945
             51     0.50886033      3117.6084     -2682.5896      435.01878      4.1568112     0.70101068      1.0980489    0.032516765
             61     0.60863687      2641.2984     -2206.2223      435.07620      3.5217313     0.59390987      1.0980489    0.037122562
             71     0.70841340      2193.2416     -1758.0964      435.14522      2.9243221     0.49316193      1.0980489    0.040650671
             81     0.80818994      1880.9278     -1445.7640      435.16383      2.5079038     0.42293654      1.0980489    0.043030887
             91     0.90796647      1736.8372     -1301.6983      435.13898      2.3157830     0.39053700      1.0980489    0.044371047
            101      1.0077430      1723.5247     -1288.4190      435.10564      2.2980329     0.38754360      1.0980489    0.044895984
            111      1.1075195      1783.1114     -1348.0320      435.07940      2.3774818     0.40094199      1.0980489    0.044855012
            121      1.2072961      1865.7091     -1430.6455      435.06357      2.4876121     0.41951452      1.0980489    0.044461806
            131      1.3070726      1939.0986     -1504.0395      435.05910      2.5854648     0.43601654      1.0980489    0.043871615
            141      1.4068492      1990.4158     -1555.3533      435.06251      2.6538877     0.44755547      1.0980489    0.043182301
            151      1.5066257      2021.4974     -1586.4283      435.06914      2.6953299     0.45454435      1.0980489    0.042447883
            161      1.6064022      2040.4439     -1605.3698      435.07418      2.7205919     0.45880457      1.0980489    0.041695596
            171      1.7061788      2054.1470     -1619.0710      435.07605      2.7388627     0.46188578      1.0980489    0.040939682
            181      1.8059553      2065.1336     -1630.0570      435.07652      2.7535114     0.46435616      1.0980489    0.040189009
            191      1.9057318      2073.9954     -1638.9179      435.07754      2.7653272     0.46634880      1.0980489    0.039449449
