     Time step:          Time:            Ek:            Ep:            Et:          Temp:          T/Ti:       Density:     Diffusion:
              1   0.0099776536      4871.2035     -3731.8172      1139.3863      6.4949379     0.93695686      1.0979885  0.00081117171
             11     0.10975419      4824.2173     -3684.8376      1139.3796      6.4322897     0.92791925      1.0980489   0.0088943578
             21     0.20953072      4692.0563     -3552.6948      1139.3616      6.2560751     0.90249861      1.0980489    0.016829595
             31     0.30930726      4455.9763     -3316.6409      1139.3354      5.9413018     0.85708955      1.0980489    0.024457348
             41     0.40908380      4090.4340     -2951.1217      1139.3123      5.4539120     0.78677892      1.0980489    0.031569019
             51     0.50886033      3587.3264     -2447.9934      1139.3330      4.7831019     0.69000814      1.0980489    0.037890616
             61     0.60863687      3009.0339     -1869.6097      1139.4241      4.0120451     0.57877585      1.0980489    0.043108065
             71     0.70841340      2505.4072     -1365.9046      1139.5026      3.3405430     0.48190524      1.0980489    0.046978121
             81     0.80818994      2199.2383     -1059.7388      1139.4994      2.9323177     0.42301484      1.0980489    0.049471694
             91     0.90796647      2092.9261     -953.46851      1139.4576      2.7905682     0.40256612      1.0980489    0.050789205
            101      1.0077430      2118.6007     -979.18331      1139.4174      2.8248009     0.40750452      1.0980489    0.051240822
            111      1.1075195      2202.4665     -1063.0771      1139.3894      2.9366219     0.42363577      1.0980489    0.051128024
            121      1.2072961      2290.0778     -1150.7000      1139.3778      3.0534370     0.44048747      1.0980489    0.050684863
            131      1.3070726      2354.2518     -1214.8721      1139.3797      3.1390024     0.45283109      1.0980489    0.050065139
            141      1.4068492      2392.5430     -1253.1541      1139.3890      3.1900574     0.46019626      1.0980489    0.049355701
            151      1.5066257      2415.3528     -1275.9561      1139.3967      3.2204704     0.46458362      1.0980489    0.048600630
            161      1.6064022      2432.9810     -1293.5820      1139.3990      3.2439746     0.46797434      1.0980489    0.047823348
            171      1.7061788      2448.6824     -1309.2846      1139.3978      3.2649099     0.47099444      1.0980489    0.047039458
            181      1.8059553      2461.5835     -1322.1846      1139.3988      3.2821113     0.47347592      1.0980489    0.046260417
            191      1.9057318      2472.4719     -1333.0726      1139.3993      3.2966292     0.47557026      1.0980489    0.045493783
            201      2.0055084      2481.4250     -1342.0274      1139.3975      3.3085666     0.47729235      1.0980489    0.044744547
            211      2.1052849      2485.5564     -1346.1607      1139.3957      3.3140752     0.47808702      1.0980489    0.044015803
            221      2.2050614      2482.7259     -1343.3316      1139.3943      3.3103012     0.47754258      1.0980489    0.043307827
            231      2.3048380      2471.7195     -1332.3290      1139.3906      3.2956261     0.47542555      1.0980489    0.042617819
            241      2.4046145      2450.1931     -1310.8009      1139.3922      3.2669242     0.47128503      1.0980489    0.041940125
